The 0 round: 56 buy tx | 43 sell tx | 1 unfinished tx.
The 1566 round: 58 buy tx | 41 sell tx | 10 unfinished tx.
The 1567 round: 44 buy tx | 56 sell tx | 10 unfinished tx.
The 1568 round: 46 buy tx | 54 sell tx | 10 unfinished tx.
The 1569 round: 55 buy tx | 45 sell tx | 10 unfinished tx.
The 1570 round: 50 buy tx | 49 sell tx | 11 unfinished tx.
The 1571 round: 55 buy tx | 45 sell tx | 11 unfinished tx.
The 1572 round: 46 buy tx | 53 sell tx | 12 unfinished tx.
The 1573 round: 60 buy tx | 38 sell tx | 14 unfinished tx.
The 1574 round: 51 buy tx | 51 sell tx | 12 unfinished tx.
The 1575 round: 50 buy tx | 50 sell tx | 12 unfinished tx.
The 1576 round: 44 buy tx | 57 sell tx | 11 unfinished tx.
The 1577 round: 51 buy tx | 49 sell tx | 11 unfinished tx.
The 1578 round: 42 buy tx | 58 sell tx | 11 unfinished tx.
The 1579 round: 46 buy tx | 55 sell tx | 10 unfinished tx.
The 1580 round: 46 buy tx | 55 sell tx | 9 unfinished tx.
The 1581 round: 46 buy tx | 54 sell tx | 9 unfinished tx.
The 1582 round: 49 buy tx | 51 sell tx | 9 unfinished tx.
The 1583 round: 52 buy tx | 48 sell tx | 9 unfinished tx.
The 1584 round: 48 buy tx | 52 sell tx | 9 unfinished tx.
The 1585 round: 39 buy tx | 61 sell tx | 9 unfinished tx.
The 1586 round: 51 buy tx | 48 sell tx | 10 unfinished tx.
The 1587 round: 58 buy tx | 44 sell tx | 8 unfinished tx.
The 1588 round: 49 buy tx | 51 sell tx | 8 unfinished tx.
The 1589 round: 48 buy tx | 52 sell tx | 8 unfinished tx.
The 1590 round: 44 buy tx | 55 sell tx | 9 unfinished tx.
The 1591 round: 53 buy tx | 49 sell tx | 7 unfinished tx.
The 1592 round: 32 buy tx | 67 sell tx | 8 unfinished tx.
The 1593 round: 53 buy tx | 47 sell tx | 8 unfinished tx.
The 1594 round: 54 buy tx | 45 sell tx | 9 unfinished tx.
The 1595 round: 48 buy tx | 53 sell tx | 8 unfinished tx.
The 1596 round: 55 buy tx | 46 sell tx | 7 unfinished tx.
The 1597 round: 57 buy tx | 43 sell tx | 7 unfinished tx.
The 1598 round: 42 buy tx | 59 sell tx | 6 unfinished tx.
The 1599 round: 41 buy tx | 58 sell tx | 7 unfinished tx.
The 1600 round: 100 buy tx | 0 sell tx | 7 unfinished tx.
The 1601 round: 46 buy tx | 57 sell tx | 4 unfinished tx.
The 1602 round: 42 buy tx | 57 sell tx | 5 unfinished tx.
The 1603 round: 56 buy tx | 43 sell tx | 6 unfinished tx.
The 1604 round: 51 buy tx | 50 sell tx | 5 unfinished tx.
The 1605 round: 47 buy tx | 53 sell tx | 5 unfinished tx.
The 1606 round: 50 buy tx | 50 sell tx | 5 unfinished tx.
The 1607 round: 56 buy tx | 42 sell tx | 7 unfinished tx.
The 1608 round: 54 buy tx | 46 sell tx | 7 unfinished tx.
The 1609 round: 49 buy tx | 51 sell tx | 7 unfinished tx.
The 1610 round: 54 buy tx | 46 sell tx | 7 unfinished tx.
The 1611 round: 52 buy tx | 47 sell tx | 8 unfinished tx.
The 1612 round: 50 buy tx | 49 sell tx | 9 unfinished tx.
The 1613 round: 60 buy tx | 41 sell tx | 8 unfinished tx.
The 1614 round: 44 buy tx | 55 sell tx | 9 unfinished tx.
The 1615 round: 56 buy tx | 45 sell tx | 8 unfinished tx.
The 1616 round: 48 buy tx | 52 sell tx | 8 unfinished tx.
The 1617 round: 53 buy tx | 47 sell tx | 8 unfinished tx.
The 1618 round: 51 buy tx | 48 sell tx | 9 unfinished tx.
The 1619 round: 53 buy tx | 47 sell tx | 9 unfinished tx.
The 1620 round: 55 buy tx | 46 sell tx | 8 unfinished tx.
The 1621 round: 46 buy tx | 54 sell tx | 8 unfinished tx.
The 1622 round: 46 buy tx | 54 sell tx | 8 unfinished tx.
The 1623 round: 54 buy tx | 46 sell tx | 8 unfinished tx.
The 1624 round: 44 buy tx | 57 sell tx | 7 unfinished tx.
The 1625 round: 54 buy tx | 46 sell tx | 7 unfinished tx.
The 1626 round: 52 buy tx | 46 sell tx | 9 unfinished tx.
The 1627 round: 44 buy tx | 55 sell tx | 10 unfinished tx.
The 1628 round: 53 buy tx | 48 sell tx | 9 unfinished tx.
The 1629 round: 48 buy tx | 52 sell tx | 9 unfinished tx.
The 1630 round: 57 buy tx | 45 sell tx | 7 unfinished tx.
The 1631 round: 44 buy tx | 56 sell tx | 7 unfinished tx.
The 1632 round: 44 buy tx | 58 sell tx | 5 unfinished tx.
The 1633 round: 46 buy tx | 53 sell tx | 6 unfinished tx.
The 1634 round: 49 buy tx | 51 sell tx | 6 unfinished tx.
The 1635 round: 55 buy tx | 44 sell tx | 7 unfinished tx.
The 1636 round: 56 buy tx | 45 sell tx | 6 unfinished tx.
The 1637 round: 55 buy tx | 45 sell tx | 6 unfinished tx.
The 1638 round: 39 buy tx | 61 sell tx | 6 unfinished tx.
The 1639 round: 59 buy tx | 42 sell tx | 5 unfinished tx.
The 1640 round: 49 buy tx | 50 sell tx | 6 unfinished tx.
The 1641 round: 46 buy tx | 54 sell tx | 6 unfinished tx.
The 1642 round: 56 buy tx | 45 sell tx | 5 unfinished tx.
The 1643 round: 53 buy tx | 45 sell tx | 7 unfinished tx.
The 1644 round: 45 buy tx | 56 sell tx | 6 unfinished tx.
The 1645 round: 58 buy tx | 43 sell tx | 5 unfinished tx.
The 1646 round: 48 buy tx | 52 sell tx | 5 unfinished tx.
The 1647 round: 48 buy tx | 51 sell tx | 6 unfinished tx.
The 1648 round: 50 buy tx | 50 sell tx | 6 unfinished tx.
The 1649 round: 64 buy tx | 35 sell tx | 7 unfinished tx.
The 1650 round: 100 buy tx | 0 sell tx | 7 unfinished tx.
The 1651 round: 48 buy tx | 54 sell tx | 5 unfinished tx.
The 1652 round: 53 buy tx | 46 sell tx | 6 unfinished tx.
The 1653 round: 47 buy tx | 54 sell tx | 5 unfinished tx.
The 1654 round: 48 buy tx | 52 sell tx | 5 unfinished tx.
The 1655 round: 50 buy tx | 49 sell tx | 6 unfinished tx.
The 1656 round: 45 buy tx | 54 sell tx | 7 unfinished tx.
The 1657 round: 53 buy tx | 48 sell tx | 6 unfinished tx.
The 1658 round: 53 buy tx | 47 sell tx | 6 unfinished tx.
The 1659 round: 51 buy tx | 48 sell tx | 7 unfinished tx.
The 1660 round: 56 buy tx | 44 sell tx | 7 unfinished tx.
The 1661 round: 53 buy tx | 47 sell tx | 7 unfinished tx.
The 1662 round: 49 buy tx | 52 sell tx | 6 unfinished tx.
The 1663 round: 47 buy tx | 53 sell tx | 6 unfinished tx.
The 1664 round: 46 buy tx | 54 sell tx | 6 unfinished tx.
The 1665 round: 48 buy tx | 52 sell tx | 6 unfinished tx.
The 1666 round: 48 buy tx | 53 sell tx | 5 unfinished tx.
The 1667 round: 60 buy tx | 39 sell tx | 6 unfinished tx.
The 1668 round: 52 buy tx | 48 sell tx | 6 unfinished tx.
The 1669 round: 60 buy tx | 41 sell tx | 5 unfinished tx.
The 1670 round: 54 buy tx | 45 sell tx | 6 unfinished tx.
The 1671 round: 52 buy tx | 47 sell tx | 7 unfinished tx.
The 1672 round: 46 buy tx | 54 sell tx | 7 unfinished tx.
The 1673 round: 52 buy tx | 48 sell tx | 7 unfinished tx.
The 1674 round: 53 buy tx | 45 sell tx | 9 unfinished tx.
The 1675 round: 49 buy tx | 51 sell tx | 9 unfinished tx.
The 1676 round: 54 buy tx | 46 sell tx | 9 unfinished tx.
The 1677 round: 49 buy tx | 51 sell tx | 9 unfinished tx.
The 1678 round: 51 buy tx | 49 sell tx | 9 unfinished tx.
The 1679 round: 49 buy tx | 50 sell tx | 10 unfinished tx.
The 1680 round: 58 buy tx | 42 sell tx | 10 unfinished tx.
The 1681 round: 49 buy tx | 51 sell tx | 10 unfinished tx.
The 1682 round: 48 buy tx | 53 sell tx | 9 unfinished tx.
The 1683 round: 50 buy tx | 49 sell tx | 10 unfinished tx.
The 1684 round: 51 buy tx | 49 sell tx | 10 unfinished tx.
The 1685 round: 40 buy tx | 60 sell tx | 10 unfinished tx.
The 1686 round: 54 buy tx | 45 sell tx | 11 unfinished tx.
The 1687 round: 54 buy tx | 46 sell tx | 11 unfinished tx.
The 1688 round: 51 buy tx | 49 sell tx | 11 unfinished tx.
The 1689 round: 46 buy tx | 54 sell tx | 11 unfinished tx.
The 1690 round: 54 buy tx | 46 sell tx | 11 unfinished tx.
The 1691 round: 56 buy tx | 43 sell tx | 12 unfinished tx.
The 1692 round: 48 buy tx | 51 sell tx | 13 unfinished tx.
The 1693 round: 54 buy tx | 47 sell tx | 12 unfinished tx.
The 1694 round: 47 buy tx | 54 sell tx | 11 unfinished tx.
The 1695 round: 46 buy tx | 53 sell tx | 12 unfinished tx.
The 1696 round: 51 buy tx | 49 sell tx | 12 unfinished tx.
The 1697 round: 52 buy tx | 48 sell tx | 12 unfinished tx.
The 1698 round: 56 buy tx | 44 sell tx | 12 unfinished tx.
The 1699 round: 44 buy tx | 55 sell tx | 13 unfinished tx.
The 1700 round: 101 buy tx | 0 sell tx | 12 unfinished tx.
The 1701 round: 52 buy tx | 53 sell tx | 7 unfinished tx.
The 1702 round: 52 buy tx | 48 sell tx | 7 unfinished tx.
The 1703 round: 51 buy tx | 51 sell tx | 5 unfinished tx.
The 1704 round: 55 buy tx | 45 sell tx | 5 unfinished tx.
The 1705 round: 48 buy tx | 52 sell tx | 5 unfinished tx.
The 1706 round: 53 buy tx | 47 sell tx | 5 unfinished tx.
The 1707 round: 50 buy tx | 50 sell tx | 5 unfinished tx.
The 1708 round: 54 buy tx | 47 sell tx | 4 unfinished tx.
The 1709 round: 55 buy tx | 44 sell tx | 5 unfinished tx.
The 1710 round: 53 buy tx | 46 sell tx | 6 unfinished tx.
The 1711 round: 53 buy tx | 49 sell tx | 4 unfinished tx.
The 1712 round: 51 buy tx | 47 sell tx | 6 unfinished tx.
The 1713 round: 56 buy tx | 45 sell tx | 5 unfinished tx.
The 1714 round: 59 buy tx | 41 sell tx | 5 unfinished tx.
The 1715 round: 56 buy tx | 44 sell tx | 5 unfinished tx.
The 1716 round: 50 buy tx | 50 sell tx | 5 unfinished tx.
The 1717 round: 52 buy tx | 48 sell tx | 5 unfinished tx.
The 1718 round: 47 buy tx | 53 sell tx | 5 unfinished tx.
The 1719 round: 49 buy tx | 51 sell tx | 5 unfinished tx.
The 1720 round: 51 buy tx | 48 sell tx | 6 unfinished tx.
The 1721 round: 44 buy tx | 57 sell tx | 5 unfinished tx.
The 1722 round: 51 buy tx | 49 sell tx | 5 unfinished tx.
The 1723 round: 43 buy tx | 56 sell tx | 6 unfinished tx.
The 1724 round: 48 buy tx | 53 sell tx | 5 unfinished tx.
The 1725 round: 44 buy tx | 53 sell tx | 8 unfinished tx.
The 1726 round: 44 buy tx | 57 sell tx | 7 unfinished tx.
The 1727 round: 52 buy tx | 47 sell tx | 8 unfinished tx.
The 1728 round: 54 buy tx | 46 sell tx | 8 unfinished tx.
The 1729 round: 59 buy tx | 40 sell tx | 9 unfinished tx.
The 1730 round: 53 buy tx | 50 sell tx | 6 unfinished tx.
The 1731 round: 49 buy tx | 51 sell tx | 6 unfinished tx.
The 1732 round: 42 buy tx | 57 sell tx | 7 unfinished tx.
The 1733 round: 53 buy tx | 47 sell tx | 7 unfinished tx.
The 1734 round: 46 buy tx | 55 sell tx | 6 unfinished tx.
The 1735 round: 56 buy tx | 44 sell tx | 6 unfinished tx.
The 1736 round: 44 buy tx | 55 sell tx | 7 unfinished tx.
The 1737 round: 52 buy tx | 47 sell tx | 8 unfinished tx.
The 1738 round: 49 buy tx | 51 sell tx | 8 unfinished tx.
The 1739 round: 46 buy tx | 54 sell tx | 8 unfinished tx.
The 1740 round: 50 buy tx | 50 sell tx | 8 unfinished tx.
The 1741 round: 48 buy tx | 51 sell tx | 9 unfinished tx.
The 1742 round: 45 buy tx | 54 sell tx | 10 unfinished tx.
The 1743 round: 51 buy tx | 49 sell tx | 10 unfinished tx.
The 1744 round: 48 buy tx | 52 sell tx | 10 unfinished tx.
The 1745 round: 49 buy tx | 50 sell tx | 11 unfinished tx.
The 1746 round: 51 buy tx | 49 sell tx | 11 unfinished tx.
The 1747 round: 48 buy tx | 50 sell tx | 13 unfinished tx.
The 1748 round: 58 buy tx | 42 sell tx | 13 unfinished tx.
The 1749 round: 50 buy tx | 50 sell tx | 13 unfinished tx.
The 1750 round: 100 buy tx | 3 sell tx | 10 unfinished tx.
The 1751 round: 53 buy tx | 52 sell tx | 5 unfinished tx.
The 1752 round: 55 buy tx | 44 sell tx | 6 unfinished tx.
The 1753 round: 47 buy tx | 53 sell tx | 6 unfinished tx.
The 1754 round: 48 buy tx | 52 sell tx | 6 unfinished tx.
The 1755 round: 50 buy tx | 50 sell tx | 6 unfinished tx.
The 1756 round: 46 buy tx | 53 sell tx | 7 unfinished tx.
The 1757 round: 56 buy tx | 46 sell tx | 5 unfinished tx.
The 1758 round: 52 buy tx | 48 sell tx | 5 unfinished tx.
The 1759 round: 50 buy tx | 50 sell tx | 5 unfinished tx.
The 1760 round: 44 buy tx | 55 sell tx | 6 unfinished tx.
The 1761 round: 45 buy tx | 55 sell tx | 6 unfinished tx.
The 1762 round: 51 buy tx | 49 sell tx | 6 unfinished tx.
The 1763 round: 57 buy tx | 43 sell tx | 6 unfinished tx.
The 1764 round: 55 buy tx | 44 sell tx | 7 unfinished tx.
The 1765 round: 60 buy tx | 40 sell tx | 7 unfinished tx.
The 1766 round: 40 buy tx | 59 sell tx | 8 unfinished tx.
The 1767 round: 55 buy tx | 45 sell tx | 8 unfinished tx.
The 1768 round: 45 buy tx | 54 sell tx | 9 unfinished tx.
The 1769 round: 42 buy tx | 58 sell tx | 9 unfinished tx.
The 1770 round: 50 buy tx | 51 sell tx | 8 unfinished tx.
The 1771 round: 49 buy tx | 50 sell tx | 9 unfinished tx.
The 1772 round: 48 buy tx | 53 sell tx | 8 unfinished tx.
The 1773 round: 47 buy tx | 53 sell tx | 8 unfinished tx.
The 1774 round: 55 buy tx | 44 sell tx | 9 unfinished tx.
The 1775 round: 52 buy tx | 48 sell tx | 9 unfinished tx.
The 1776 round: 53 buy tx | 48 sell tx | 8 unfinished tx.
The 1777 round: 46 buy tx | 54 sell tx | 8 unfinished tx.
The 1778 round: 46 buy tx | 54 sell tx | 8 unfinished tx.
The 1779 round: 50 buy tx | 49 sell tx | 9 unfinished tx.
The 1780 round: 52 buy tx | 49 sell tx | 8 unfinished tx.
The 1781 round: 55 buy tx | 45 sell tx | 8 unfinished tx.
The 1782 round: 42 buy tx | 58 sell tx | 8 unfinished tx.
The 1783 round: 43 buy tx | 56 sell tx | 9 unfinished tx.
The 1784 round: 52 buy tx | 48 sell tx | 9 unfinished tx.
The 1785 round: 40 buy tx | 60 sell tx | 9 unfinished tx.
The 1786 round: 52 buy tx | 48 sell tx | 9 unfinished tx.
The 1787 round: 50 buy tx | 50 sell tx | 9 unfinished tx.
The 1788 round: 61 buy tx | 39 sell tx | 9 unfinished tx.
The 1789 round: 38 buy tx | 60 sell tx | 11 unfinished tx.
The 1790 round: 58 buy tx | 41 sell tx | 12 unfinished tx.
The 1791 round: 50 buy tx | 51 sell tx | 11 unfinished tx.
The 1792 round: 46 buy tx | 52 sell tx | 13 unfinished tx.
The 1793 round: 45 buy tx | 57 sell tx | 11 unfinished tx.
The 1794 round: 48 buy tx | 52 sell tx | 11 unfinished tx.
The 1795 round: 45 buy tx | 56 sell tx | 10 unfinished tx.
The 1796 round: 57 buy tx | 44 sell tx | 9 unfinished tx.
The 1797 round: 47 buy tx | 51 sell tx | 11 unfinished tx.
The 1798 round: 46 buy tx | 53 sell tx | 12 unfinished tx.
The 1799 round: 57 buy tx | 42 sell tx | 13 unfinished tx.
The 1800 round: 100 buy tx | 3 sell tx | 10 unfinished tx.
The 1801 round: 55 buy tx | 48 sell tx | 7 unfinished tx.
The 1802 round: 54 buy tx | 48 sell tx | 5 unfinished tx.
The 1803 round: 52 buy tx | 47 sell tx | 6 unfinished tx.
The 1804 round: 42 buy tx | 58 sell tx | 6 unfinished tx.
The 1805 round: 46 buy tx | 55 sell tx | 5 unfinished tx.
The 1806 round: 48 buy tx | 51 sell tx | 6 unfinished tx.
The 1807 round: 44 buy tx | 54 sell tx | 8 unfinished tx.
The 1808 round: 56 buy tx | 43 sell tx | 9 unfinished tx.
The 1809 round: 48 buy tx | 51 sell tx | 10 unfinished tx.
The 1810 round: 58 buy tx | 43 sell tx | 9 unfinished tx.
The 1811 round: 52 buy tx | 48 sell tx | 9 unfinished tx.
The 1812 round: 51 buy tx | 50 sell tx | 8 unfinished tx.
The 1813 round: 50 buy tx | 50 sell tx | 8 unfinished tx.
The 1814 round: 40 buy tx | 58 sell tx | 10 unfinished tx.
The 1815 round: 54 buy tx | 45 sell tx | 11 unfinished tx.
The 1816 round: 52 buy tx | 49 sell tx | 10 unfinished tx.
The 1817 round: 52 buy tx | 48 sell tx | 10 unfinished tx.
The 1818 round: 43 buy tx | 57 sell tx | 10 unfinished tx.
The 1819 round: 55 buy tx | 43 sell tx | 12 unfinished tx.
The 1820 round: 43 buy tx | 58 sell tx | 11 unfinished tx.
The 1821 round: 49 buy tx | 51 sell tx | 11 unfinished tx.
The 1822 round: 45 buy tx | 57 sell tx | 9 unfinished tx.
The 1823 round: 50 buy tx | 48 sell tx | 11 unfinished tx.
The 1824 round: 52 buy tx | 48 sell tx | 11 unfinished tx.
The 1825 round: 48 buy tx | 52 sell tx | 11 unfinished tx.
The 1826 round: 55 buy tx | 45 sell tx | 11 unfinished tx.
The 1827 round: 54 buy tx | 45 sell tx | 12 unfinished tx.
The 1828 round: 47 buy tx | 53 sell tx | 12 unfinished tx.
The 1829 round: 47 buy tx | 52 sell tx | 13 unfinished tx.
The 1830 round: 51 buy tx | 50 sell tx | 12 unfinished tx.
The 1831 round: 53 buy tx | 47 sell tx | 12 unfinished tx.
The 1832 round: 45 buy tx | 55 sell tx | 12 unfinished tx.
The 1833 round: 54 buy tx | 47 sell tx | 11 unfinished tx.
The 1834 round: 53 buy tx | 47 sell tx | 11 unfinished tx.
The 1835 round: 49 buy tx | 52 sell tx | 10 unfinished tx.
The 1836 round: 50 buy tx | 50 sell tx | 10 unfinished tx.
The 1837 round: 50 buy tx | 50 sell tx | 10 unfinished tx.
The 1838 round: 48 buy tx | 52 sell tx | 10 unfinished tx.
The 1839 round: 50 buy tx | 50 sell tx | 10 unfinished tx.
The 1840 round: 57 buy tx | 43 sell tx | 10 unfinished tx.
The 1841 round: 55 buy tx | 46 sell tx | 9 unfinished tx.
The 1842 round: 51 buy tx | 49 sell tx | 9 unfinished tx.
The 1843 round: 51 buy tx | 48 sell tx | 10 unfinished tx.
The 1844 round: 45 buy tx | 54 sell tx | 11 unfinished tx.
The 1845 round: 61 buy tx | 40 sell tx | 10 unfinished tx.
The 1846 round: 49 buy tx | 53 sell tx | 8 unfinished tx.
The 1847 round: 49 buy tx | 51 sell tx | 8 unfinished tx.
The 1848 round: 47 buy tx | 53 sell tx | 8 unfinished tx.
The 1849 round: 51 buy tx | 49 sell tx | 8 unfinished tx.
The 1850 round: 100 buy tx | 0 sell tx | 8 unfinished tx.
The 1851 round: 48 buy tx | 57 sell tx | 3 unfinished tx.
The 1852 round: 47 buy tx | 53 sell tx | 3 unfinished tx.
The 1853 round: 56 buy tx | 44 sell tx | 3 unfinished tx.
The 1854 round: 45 buy tx | 55 sell tx | 3 unfinished tx.
The 1855 round: 43 buy tx | 55 sell tx | 5 unfinished tx.
The 1856 round: 52 buy tx | 47 sell tx | 6 unfinished tx.
The 1857 round: 54 buy tx | 46 sell tx | 6 unfinished tx.
The 1858 round: 55 buy tx | 45 sell tx | 6 unfinished tx.
The 1859 round: 47 buy tx | 52 sell tx | 7 unfinished tx.
The 1860 round: 49 buy tx | 51 sell tx | 7 unfinished tx.
The 1861 round: 52 buy tx | 49 sell tx | 6 unfinished tx.
The 1862 round: 63 buy tx | 37 sell tx | 6 unfinished tx.
The 1863 round: 42 buy tx | 57 sell tx | 7 unfinished tx.
The 1864 round: 55 buy tx | 46 sell tx | 6 unfinished tx.
The 1865 round: 50 buy tx | 51 sell tx | 5 unfinished tx.
The 1866 round: 50 buy tx | 50 sell tx | 5 unfinished tx.
The 1867 round: 53 buy tx | 47 sell tx | 5 unfinished tx.
The 1868 round: 56 buy tx | 45 sell tx | 4 unfinished tx.
The 1869 round: 51 buy tx | 49 sell tx | 4 unfinished tx.
The 1870 round: 47 buy tx | 52 sell tx | 5 unfinished tx.
The 1871 round: 39 buy tx | 60 sell tx | 6 unfinished tx.
The 1872 round: 50 buy tx | 48 sell tx | 8 unfinished tx.
The 1873 round: 47 buy tx | 53 sell tx | 8 unfinished tx.
The 1874 round: 46 buy tx | 53 sell tx | 9 unfinished tx.
The 1875 round: 49 buy tx | 51 sell tx | 9 unfinished tx.
The 1876 round: 53 buy tx | 47 sell tx | 9 unfinished tx.
The 1877 round: 56 buy tx | 44 sell tx | 9 unfinished tx.
The 1878 round: 46 buy tx | 54 sell tx | 9 unfinished tx.
The 1879 round: 44 buy tx | 56 sell tx | 9 unfinished tx.
The 1880 round: 52 buy tx | 48 sell tx | 9 unfinished tx.
The 1881 round: 46 buy tx | 54 sell tx | 9 unfinished tx.
The 1882 round: 51 buy tx | 49 sell tx | 9 unfinished tx.
The 1883 round: 51 buy tx | 49 sell tx | 9 unfinished tx.
The 1884 round: 41 buy tx | 59 sell tx | 9 unfinished tx.
The 1885 round: 57 buy tx | 43 sell tx | 9 unfinished tx.
The 1886 round: 52 buy tx | 48 sell tx | 9 unfinished tx.
The 1887 round: 50 buy tx | 50 sell tx | 9 unfinished tx.
The 1888 round: 59 buy tx | 40 sell tx | 10 unfinished tx.
The 1889 round: 51 buy tx | 49 sell tx | 10 unfinished tx.
The 1890 round: 45 buy tx | 54 sell tx | 11 unfinished tx.
The 1891 round: 47 buy tx | 52 sell tx | 12 unfinished tx.
The 1892 round: 55 buy tx | 46 sell tx | 11 unfinished tx.
The 1893 round: 38 buy tx | 62 sell tx | 11 unfinished tx.
The 1894 round: 44 buy tx | 56 sell tx | 11 unfinished tx.
The 1895 round: 51 buy tx | 49 sell tx | 11 unfinished tx.
The 1896 round: 47 buy tx | 52 sell tx | 12 unfinished tx.
The 1897 round: 50 buy tx | 50 sell tx | 12 unfinished tx.
The 1898 round: 52 buy tx | 49 sell tx | 11 unfinished tx.
The 1899 round: 51 buy tx | 48 sell tx | 12 unfinished tx.
The 1900 round: 100 buy tx | 0 sell tx | 12 unfinished tx.
The 1901 round: 52 buy tx | 53 sell tx | 7 unfinished tx.
The 1902 round: 54 buy tx | 46 sell tx | 7 unfinished tx.
The 1903 round: 46 buy tx | 54 sell tx | 7 unfinished tx.
The 1904 round: 48 buy tx | 51 sell tx | 8 unfinished tx.
The 1905 round: 46 buy tx | 54 sell tx | 8 unfinished tx.
The 1906 round: 50 buy tx | 50 sell tx | 8 unfinished tx.
The 1907 round: 55 buy tx | 45 sell tx | 8 unfinished tx.
The 1908 round: 52 buy tx | 48 sell tx | 8 unfinished tx.
The 1909 round: 59 buy tx | 42 sell tx | 7 unfinished tx.
The 1910 round: 55 buy tx | 47 sell tx | 5 unfinished tx.
The 1911 round: 48 buy tx | 51 sell tx | 6 unfinished tx.
The 1912 round: 58 buy tx | 43 sell tx | 5 unfinished tx.
The 1913 round: 40 buy tx | 61 sell tx | 4 unfinished tx.
The 1914 round: 51 buy tx | 48 sell tx | 5 unfinished tx.
The 1915 round: 47 buy tx | 53 sell tx | 5 unfinished tx.
The 1916 round: 47 buy tx | 54 sell tx | 4 unfinished tx.
The 1917 round: 47 buy tx | 53 sell tx | 4 unfinished tx.
The 1918 round: 56 buy tx | 44 sell tx | 4 unfinished tx.
The 1919 round: 52 buy tx | 48 sell tx | 4 unfinished tx.
The 1920 round: 45 buy tx | 55 sell tx | 4 unfinished tx.
The 1921 round: 49 buy tx | 51 sell tx | 4 unfinished tx.
The 1922 round: 52 buy tx | 48 sell tx | 4 unfinished tx.
The 1923 round: 51 buy tx | 49 sell tx | 4 unfinished tx.
The 1924 round: 52 buy tx | 47 sell tx | 5 unfinished tx.
The 1925 round: 58 buy tx | 43 sell tx | 4 unfinished tx.
The 1926 round: 52 buy tx | 48 sell tx | 4 unfinished tx.
The 1927 round: 43 buy tx | 56 sell tx | 5 unfinished tx.
The 1928 round: 47 buy tx | 53 sell tx | 5 unfinished tx.
The 1929 round: 54 buy tx | 46 sell tx | 5 unfinished tx.
The 1930 round: 45 buy tx | 55 sell tx | 5 unfinished tx.
The 1931 round: 56 buy tx | 44 sell tx | 5 unfinished tx.
The 1932 round: 52 buy tx | 48 sell tx | 5 unfinished tx.
The 1933 round: 51 buy tx | 49 sell tx | 5 unfinished tx.
The 1934 round: 46 buy tx | 52 sell tx | 7 unfinished tx.
The 1935 round: 49 buy tx | 50 sell tx | 8 unfinished tx.
The 1936 round: 49 buy tx | 50 sell tx | 9 unfinished tx.
The 1937 round: 41 buy tx | 59 sell tx | 9 unfinished tx.
The 1938 round: 41 buy tx | 59 sell tx | 9 unfinished tx.
The 1939 round: 55 buy tx | 45 sell tx | 9 unfinished tx.
The 1940 round: 52 buy tx | 48 sell tx | 9 unfinished tx.
The 1941 round: 64 buy tx | 35 sell tx | 10 unfinished tx.
The 1942 round: 41 buy tx | 59 sell tx | 10 unfinished tx.
The 1943 round: 51 buy tx | 49 sell tx | 10 unfinished tx.
The 1944 round: 45 buy tx | 56 sell tx | 9 unfinished tx.
The 1945 round: 51 buy tx | 48 sell tx | 10 unfinished tx.
The 1946 round: 50 buy tx | 51 sell tx | 9 unfinished tx.
The 1947 round: 51 buy tx | 49 sell tx | 9 unfinished tx.
The 1948 round: 47 buy tx | 53 sell tx | 9 unfinished tx.
The 1949 round: 47 buy tx | 52 sell tx | 10 unfinished tx.
The 1950 round: 101 buy tx | 0 sell tx | 9 unfinished tx.
The 1951 round: 49 buy tx | 57 sell tx | 3 unfinished tx.
The 1952 round: 50 buy tx | 50 sell tx | 3 unfinished tx.
The 1953 round: 48 buy tx | 52 sell tx | 3 unfinished tx.
The 1954 round: 53 buy tx | 46 sell tx | 4 unfinished tx.
The 1955 round: 46 buy tx | 54 sell tx | 4 unfinished tx.
The 1956 round: 53 buy tx | 48 sell tx | 3 unfinished tx.
The 1957 round: 46 buy tx | 53 sell tx | 4 unfinished tx.
The 1958 round: 55 buy tx | 45 sell tx | 4 unfinished tx.
The 1959 round: 55 buy tx | 45 sell tx | 4 unfinished tx.
The 1960 round: 46 buy tx | 54 sell tx | 4 unfinished tx.
The 1961 round: 62 buy tx | 38 sell tx | 4 unfinished tx.
The 1962 round: 48 buy tx | 52 sell tx | 4 unfinished tx.
The 1963 round: 46 buy tx | 53 sell tx | 5 unfinished tx.
The 1964 round: 47 buy tx | 53 sell tx | 5 unfinished tx.
The 1965 round: 44 buy tx | 55 sell tx | 6 unfinished tx.
The 1966 round: 46 buy tx | 54 sell tx | 6 unfinished tx.
The 1967 round: 51 buy tx | 50 sell tx | 5 unfinished tx.
The 1968 round: 49 buy tx | 50 sell tx | 6 unfinished tx.
The 1969 round: 44 buy tx | 56 sell tx | 6 unfinished tx.
The 1970 round: 47 buy tx | 52 sell tx | 7 unfinished tx.
The 1971 round: 52 buy tx | 48 sell tx | 7 unfinished tx.
The 1972 round: 52 buy tx | 49 sell tx | 6 unfinished tx.
The 1973 round: 46 buy tx | 52 sell tx | 8 unfinished tx.
The 1974 round: 55 buy tx | 45 sell tx | 8 unfinished tx.
The 1975 round: 53 buy tx | 47 sell tx | 8 unfinished tx.
