The 0 round: 42 buy tx | 45 sell tx | 13 unfinished tx.
The 844 round: 40 buy tx | 47 sell tx | 1144 unfinished tx.
The 845 round: 53 buy tx | 54 sell tx | 1137 unfinished tx.
The 846 round: 52 buy tx | 51 sell tx | 1134 unfinished tx.
The 847 round: 46 buy tx | 61 sell tx | 1127 unfinished tx.
The 848 round: 48 buy tx | 54 sell tx | 1125 unfinished tx.
The 849 round: 56 buy tx | 41 sell tx | 1128 unfinished tx.
The 850 round: 55 buy tx | 40 sell tx | 1133 unfinished tx.
The 851 round: 44 buy tx | 46 sell tx | 1143 unfinished tx.
The 852 round: 49 buy tx | 58 sell tx | 1136 unfinished tx.
The 853 round: 46 buy tx | 35 sell tx | 1155 unfinished tx.
The 854 round: 46 buy tx | 36 sell tx | 1173 unfinished tx.
The 855 round: 49 buy tx | 34 sell tx | 1190 unfinished tx.
The 856 round: 48 buy tx | 43 sell tx | 1199 unfinished tx.
The 857 round: 39 buy tx | 49 sell tx | 1211 unfinished tx.
The 858 round: 52 buy tx | 62 sell tx | 1197 unfinished tx.
The 859 round: 52 buy tx | 53 sell tx | 1192 unfinished tx.
The 860 round: 51 buy tx | 52 sell tx | 1189 unfinished tx.
The 861 round: 43 buy tx | 47 sell tx | 1199 unfinished tx.
The 862 round: 51 buy tx | 43 sell tx | 1205 unfinished tx.
The 863 round: 46 buy tx | 38 sell tx | 1221 unfinished tx.
The 864 round: 45 buy tx | 41 sell tx | 1235 unfinished tx.
The 865 round: 52 buy tx | 48 sell tx | 1235 unfinished tx.
The 866 round: 47 buy tx | 57 sell tx | 1231 unfinished tx.
The 867 round: 53 buy tx | 50 sell tx | 1228 unfinished tx.
The 868 round: 56 buy tx | 46 sell tx | 1226 unfinished tx.
The 869 round: 51 buy tx | 50 sell tx | 1225 unfinished tx.
The 870 round: 38 buy tx | 48 sell tx | 1239 unfinished tx.
The 871 round: 54 buy tx | 46 sell tx | 1239 unfinished tx.
The 872 round: 55 buy tx | 53 sell tx | 1231 unfinished tx.
The 873 round: 45 buy tx | 55 sell tx | 1231 unfinished tx.
The 874 round: 41 buy tx | 42 sell tx | 1248 unfinished tx.
The 875 round: 56 buy tx | 42 sell tx | 1250 unfinished tx.
The 876 round: 49 buy tx | 53 sell tx | 1248 unfinished tx.
The 877 round: 52 buy tx | 34 sell tx | 1262 unfinished tx.
The 878 round: 51 buy tx | 32 sell tx | 1279 unfinished tx.
The 879 round: 44 buy tx | 52 sell tx | 1283 unfinished tx.
The 880 round: 53 buy tx | 48 sell tx | 1282 unfinished tx.
The 881 round: 60 buy tx | 59 sell tx | 1263 unfinished tx.
The 882 round: 51 buy tx | 61 sell tx | 1251 unfinished tx.
The 883 round: 44 buy tx | 50 sell tx | 1257 unfinished tx.
The 884 round: 41 buy tx | 39 sell tx | 1277 unfinished tx.
The 885 round: 61 buy tx | 59 sell tx | 1257 unfinished tx.
The 886 round: 47 buy tx | 60 sell tx | 1250 unfinished tx.
The 887 round: 57 buy tx | 47 sell tx | 1246 unfinished tx.
The 888 round: 70 buy tx | 56 sell tx | 1220 unfinished tx.
The 889 round: 46 buy tx | 45 sell tx | 1229 unfinished tx.
The 890 round: 50 buy tx | 38 sell tx | 1241 unfinished tx.
The 891 round: 48 buy tx | 48 sell tx | 1245 unfinished tx.
The 892 round: 50 buy tx | 49 sell tx | 1246 unfinished tx.
The 893 round: 48 buy tx | 45 sell tx | 1253 unfinished tx.
The 894 round: 50 buy tx | 58 sell tx | 1245 unfinished tx.
The 895 round: 48 buy tx | 54 sell tx | 1243 unfinished tx.
The 896 round: 39 buy tx | 45 sell tx | 1259 unfinished tx.
The 897 round: 42 buy tx | 57 sell tx | 1260 unfinished tx.
The 898 round: 53 buy tx | 45 sell tx | 1262 unfinished tx.
The 899 round: 43 buy tx | 48 sell tx | 1271 unfinished tx.
The 900 round: 45 buy tx | 51 sell tx | 1275 unfinished tx.
The 901 round: 52 buy tx | 44 sell tx | 1279 unfinished tx.
The 902 round: 45 buy tx | 46 sell tx | 1288 unfinished tx.
The 903 round: 55 buy tx | 46 sell tx | 1287 unfinished tx.
The 904 round: 49 buy tx | 42 sell tx | 1296 unfinished tx.
The 905 round: 49 buy tx | 54 sell tx | 1293 unfinished tx.
The 906 round: 49 buy tx | 42 sell tx | 1302 unfinished tx.
The 907 round: 55 buy tx | 43 sell tx | 1304 unfinished tx.
The 908 round: 49 buy tx | 56 sell tx | 1299 unfinished tx.
The 909 round: 51 buy tx | 39 sell tx | 1309 unfinished tx.
The 910 round: 55 buy tx | 47 sell tx | 1307 unfinished tx.
The 911 round: 52 buy tx | 48 sell tx | 1307 unfinished tx.
The 912 round: 37 buy tx | 46 sell tx | 1324 unfinished tx.
The 913 round: 36 buy tx | 46 sell tx | 1342 unfinished tx.
The 914 round: 44 buy tx | 48 sell tx | 1350 unfinished tx.
The 915 round: 45 buy tx | 49 sell tx | 1356 unfinished tx.
The 916 round: 53 buy tx | 45 sell tx | 1358 unfinished tx.
The 917 round: 50 buy tx | 56 sell tx | 1352 unfinished tx.
The 918 round: 52 buy tx | 61 sell tx | 1339 unfinished tx.
The 919 round: 60 buy tx | 43 sell tx | 1336 unfinished tx.
The 920 round: 58 buy tx | 52 sell tx | 1326 unfinished tx.
The 921 round: 53 buy tx | 39 sell tx | 1334 unfinished tx.
The 922 round: 51 buy tx | 48 sell tx | 1335 unfinished tx.
The 923 round: 40 buy tx | 55 sell tx | 1340 unfinished tx.
The 924 round: 57 buy tx | 47 sell tx | 1336 unfinished tx.
The 925 round: 59 buy tx | 62 sell tx | 1315 unfinished tx.
The 926 round: 58 buy tx | 44 sell tx | 1313 unfinished tx.
The 927 round: 53 buy tx | 40 sell tx | 1320 unfinished tx.
The 928 round: 41 buy tx | 47 sell tx | 1332 unfinished tx.
The 929 round: 34 buy tx | 53 sell tx | 1345 unfinished tx.
The 930 round: 46 buy tx | 43 sell tx | 1356 unfinished tx.
The 931 round: 47 buy tx | 50 sell tx | 1359 unfinished tx.
The 932 round: 50 buy tx | 59 sell tx | 1350 unfinished tx.
The 933 round: 64 buy tx | 48 sell tx | 1338 unfinished tx.
The 934 round: 52 buy tx | 53 sell tx | 1333 unfinished tx.
The 935 round: 54 buy tx | 43 sell tx | 1336 unfinished tx.
The 936 round: 43 buy tx | 37 sell tx | 1356 unfinished tx.
The 937 round: 59 buy tx | 48 sell tx | 1349 unfinished tx.
The 938 round: 66 buy tx | 36 sell tx | 1347 unfinished tx.
The 939 round: 49 buy tx | 44 sell tx | 1354 unfinished tx.
The 940 round: 45 buy tx | 49 sell tx | 1360 unfinished tx.
The 941 round: 51 buy tx | 52 sell tx | 1357 unfinished tx.
The 942 round: 52 buy tx | 53 sell tx | 1352 unfinished tx.
The 943 round: 47 buy tx | 52 sell tx | 1353 unfinished tx.
The 944 round: 46 buy tx | 47 sell tx | 1360 unfinished tx.
The 945 round: 54 buy tx | 49 sell tx | 1357 unfinished tx.
The 946 round: 53 buy tx | 44 sell tx | 1360 unfinished tx.
The 947 round: 52 buy tx | 49 sell tx | 1359 unfinished tx.
The 948 round: 39 buy tx | 49 sell tx | 1371 unfinished tx.
The 949 round: 48 buy tx | 48 sell tx | 1375 unfinished tx.
The 950 round: 51 buy tx | 45 sell tx | 1379 unfinished tx.
The 951 round: 47 buy tx | 40 sell tx | 1392 unfinished tx.
The 952 round: 43 buy tx | 32 sell tx | 1417 unfinished tx.
The 953 round: 47 buy tx | 51 sell tx | 1419 unfinished tx.
The 954 round: 46 buy tx | 49 sell tx | 1424 unfinished tx.
The 955 round: 62 buy tx | 46 sell tx | 1416 unfinished tx.
The 956 round: 47 buy tx | 44 sell tx | 1425 unfinished tx.
The 957 round: 53 buy tx | 45 sell tx | 1427 unfinished tx.
The 958 round: 42 buy tx | 49 sell tx | 1436 unfinished tx.
The 959 round: 57 buy tx | 30 sell tx | 1449 unfinished tx.
The 960 round: 50 buy tx | 57 sell tx | 1442 unfinished tx.
The 961 round: 51 buy tx | 58 sell tx | 1433 unfinished tx.
The 962 round: 65 buy tx | 61 sell tx | 1407 unfinished tx.
The 963 round: 49 buy tx | 63 sell tx | 1395 unfinished tx.
The 964 round: 56 buy tx | 42 sell tx | 1397 unfinished tx.
The 965 round: 54 buy tx | 51 sell tx | 1392 unfinished tx.
The 966 round: 56 buy tx | 54 sell tx | 1382 unfinished tx.
The 967 round: 43 buy tx | 50 sell tx | 1389 unfinished tx.
The 968 round: 40 buy tx | 46 sell tx | 1403 unfinished tx.
The 969 round: 58 buy tx | 58 sell tx | 1387 unfinished tx.
The 970 round: 56 buy tx | 53 sell tx | 1378 unfinished tx.
The 971 round: 45 buy tx | 43 sell tx | 1390 unfinished tx.
The 972 round: 53 buy tx | 43 sell tx | 1394 unfinished tx.
The 973 round: 59 buy tx | 58 sell tx | 1377 unfinished tx.
The 974 round: 41 buy tx | 46 sell tx | 1390 unfinished tx.
The 975 round: 61 buy tx | 40 sell tx | 1389 unfinished tx.
The 976 round: 44 buy tx | 51 sell tx | 1394 unfinished tx.
The 977 round: 57 buy tx | 39 sell tx | 1398 unfinished tx.
The 978 round: 51 buy tx | 47 sell tx | 1400 unfinished tx.
The 979 round: 50 buy tx | 49 sell tx | 1401 unfinished tx.
The 980 round: 49 buy tx | 50 sell tx | 1402 unfinished tx.
The 981 round: 59 buy tx | 38 sell tx | 1405 unfinished tx.
The 982 round: 54 buy tx | 37 sell tx | 1414 unfinished tx.
The 983 round: 61 buy tx | 59 sell tx | 1394 unfinished tx.
The 984 round: 54 buy tx | 41 sell tx | 1399 unfinished tx.
The 985 round: 39 buy tx | 41 sell tx | 1419 unfinished tx.
The 986 round: 52 buy tx | 52 sell tx | 1415 unfinished tx.
The 987 round: 54 buy tx | 54 sell tx | 1407 unfinished tx.
The 988 round: 46 buy tx | 48 sell tx | 1413 unfinished tx.
The 989 round: 49 buy tx | 46 sell tx | 1418 unfinished tx.
The 990 round: 41 buy tx | 51 sell tx | 1426 unfinished tx.
The 991 round: 59 buy tx | 43 sell tx | 1424 unfinished tx.
The 992 round: 48 buy tx | 53 sell tx | 1423 unfinished tx.
The 993 round: 60 buy tx | 48 sell tx | 1415 unfinished tx.
The 994 round: 47 buy tx | 54 sell tx | 1414 unfinished tx.
The 995 round: 50 buy tx | 51 sell tx | 1413 unfinished tx.
The 996 round: 54 buy tx | 66 sell tx | 1393 unfinished tx.
The 997 round: 53 buy tx | 51 sell tx | 1389 unfinished tx.
The 998 round: 39 buy tx | 61 sell tx | 1389 unfinished tx.
The 999 round: 50 buy tx | 50 sell tx | 1389 unfinished tx.
