The 0 round: 43 buy tx | 46 sell tx | 11 unfinished tx.
The 841 round: 49 buy tx | 51 sell tx | 1283 unfinished tx.
The 842 round: 43 buy tx | 51 sell tx | 1289 unfinished tx.
The 843 round: 41 buy tx | 48 sell tx | 1300 unfinished tx.
The 844 round: 47 buy tx | 47 sell tx | 1306 unfinished tx.
The 845 round: 40 buy tx | 52 sell tx | 1314 unfinished tx.
The 846 round: 48 buy tx | 41 sell tx | 1325 unfinished tx.
The 847 round: 52 buy tx | 42 sell tx | 1331 unfinished tx.
The 848 round: 45 buy tx | 50 sell tx | 1336 unfinished tx.
The 849 round: 30 buy tx | 55 sell tx | 1351 unfinished tx.
The 850 round: 42 buy tx | 58 sell tx | 1351 unfinished tx.
The 851 round: 40 buy tx | 50 sell tx | 1361 unfinished tx.
The 852 round: 51 buy tx | 67 sell tx | 1343 unfinished tx.
The 853 round: 51 buy tx | 55 sell tx | 1337 unfinished tx.
The 854 round: 49 buy tx | 55 sell tx | 1333 unfinished tx.
The 855 round: 52 buy tx | 46 sell tx | 1335 unfinished tx.
The 856 round: 58 buy tx | 53 sell tx | 1324 unfinished tx.
The 857 round: 52 buy tx | 41 sell tx | 1331 unfinished tx.
The 858 round: 45 buy tx | 55 sell tx | 1331 unfinished tx.
The 859 round: 43 buy tx | 50 sell tx | 1338 unfinished tx.
The 860 round: 45 buy tx | 46 sell tx | 1347 unfinished tx.
The 861 round: 46 buy tx | 49 sell tx | 1352 unfinished tx.
The 862 round: 48 buy tx | 50 sell tx | 1354 unfinished tx.
The 863 round: 50 buy tx | 59 sell tx | 1345 unfinished tx.
The 864 round: 50 buy tx | 47 sell tx | 1348 unfinished tx.
The 865 round: 51 buy tx | 54 sell tx | 1343 unfinished tx.
The 866 round: 47 buy tx | 45 sell tx | 1351 unfinished tx.
The 867 round: 47 buy tx | 42 sell tx | 1362 unfinished tx.
The 868 round: 47 buy tx | 56 sell tx | 1359 unfinished tx.
The 869 round: 61 buy tx | 54 sell tx | 1344 unfinished tx.
The 870 round: 46 buy tx | 58 sell tx | 1340 unfinished tx.
The 871 round: 54 buy tx | 51 sell tx | 1335 unfinished tx.
The 872 round: 48 buy tx | 57 sell tx | 1330 unfinished tx.
The 873 round: 44 buy tx | 43 sell tx | 1343 unfinished tx.
The 874 round: 45 buy tx | 50 sell tx | 1348 unfinished tx.
The 875 round: 49 buy tx | 48 sell tx | 1351 unfinished tx.
The 876 round: 46 buy tx | 47 sell tx | 1358 unfinished tx.
The 877 round: 46 buy tx | 47 sell tx | 1365 unfinished tx.
The 878 round: 47 buy tx | 53 sell tx | 1365 unfinished tx.
The 879 round: 57 buy tx | 50 sell tx | 1358 unfinished tx.
The 880 round: 38 buy tx | 43 sell tx | 1377 unfinished tx.
The 881 round: 40 buy tx | 46 sell tx | 1391 unfinished tx.
The 882 round: 51 buy tx | 52 sell tx | 1388 unfinished tx.
The 883 round: 42 buy tx | 53 sell tx | 1393 unfinished tx.
The 884 round: 44 buy tx | 46 sell tx | 1403 unfinished tx.
The 885 round: 51 buy tx | 49 sell tx | 1403 unfinished tx.
The 886 round: 35 buy tx | 47 sell tx | 1421 unfinished tx.
The 887 round: 54 buy tx | 56 sell tx | 1411 unfinished tx.
The 888 round: 47 buy tx | 55 sell tx | 1409 unfinished tx.
The 889 round: 44 buy tx | 51 sell tx | 1414 unfinished tx.
The 890 round: 41 buy tx | 50 sell tx | 1423 unfinished tx.
The 891 round: 53 buy tx | 41 sell tx | 1429 unfinished tx.
The 892 round: 46 buy tx | 47 sell tx | 1436 unfinished tx.
The 893 round: 49 buy tx | 62 sell tx | 1425 unfinished tx.
The 894 round: 49 buy tx | 57 sell tx | 1419 unfinished tx.
The 895 round: 51 buy tx | 43 sell tx | 1425 unfinished tx.
The 896 round: 46 buy tx | 53 sell tx | 1426 unfinished tx.
The 897 round: 57 buy tx | 42 sell tx | 1427 unfinished tx.
The 898 round: 54 buy tx | 53 sell tx | 1420 unfinished tx.
The 899 round: 43 buy tx | 54 sell tx | 1423 unfinished tx.
The 900 round: 51 buy tx | 59 sell tx | 1413 unfinished tx.
The 901 round: 39 buy tx | 60 sell tx | 1414 unfinished tx.
The 902 round: 41 buy tx | 51 sell tx | 1422 unfinished tx.
The 903 round: 41 buy tx | 45 sell tx | 1436 unfinished tx.
The 904 round: 48 buy tx | 45 sell tx | 1443 unfinished tx.
The 905 round: 58 buy tx | 51 sell tx | 1434 unfinished tx.
The 906 round: 60 buy tx | 56 sell tx | 1418 unfinished tx.
The 907 round: 49 buy tx | 47 sell tx | 1422 unfinished tx.
The 908 round: 48 buy tx | 40 sell tx | 1434 unfinished tx.
The 909 round: 48 buy tx | 55 sell tx | 1431 unfinished tx.
The 910 round: 47 buy tx | 51 sell tx | 1433 unfinished tx.
The 911 round: 65 buy tx | 53 sell tx | 1415 unfinished tx.
The 912 round: 58 buy tx | 59 sell tx | 1398 unfinished tx.
The 913 round: 65 buy tx | 48 sell tx | 1385 unfinished tx.
The 914 round: 51 buy tx | 58 sell tx | 1376 unfinished tx.
The 915 round: 48 buy tx | 53 sell tx | 1375 unfinished tx.
The 916 round: 53 buy tx | 46 sell tx | 1376 unfinished tx.
The 917 round: 50 buy tx | 60 sell tx | 1366 unfinished tx.
The 918 round: 45 buy tx | 49 sell tx | 1372 unfinished tx.
The 919 round: 51 buy tx | 46 sell tx | 1375 unfinished tx.
The 920 round: 50 buy tx | 53 sell tx | 1372 unfinished tx.
The 921 round: 41 buy tx | 42 sell tx | 1389 unfinished tx.
The 922 round: 46 buy tx | 39 sell tx | 1404 unfinished tx.
The 923 round: 46 buy tx | 43 sell tx | 1415 unfinished tx.
The 924 round: 50 buy tx | 46 sell tx | 1419 unfinished tx.
The 925 round: 36 buy tx | 55 sell tx | 1428 unfinished tx.
The 926 round: 31 buy tx | 52 sell tx | 1445 unfinished tx.
The 927 round: 37 buy tx | 49 sell tx | 1459 unfinished tx.
The 928 round: 36 buy tx | 54 sell tx | 1469 unfinished tx.
The 929 round: 51 buy tx | 46 sell tx | 1472 unfinished tx.
The 930 round: 47 buy tx | 50 sell tx | 1475 unfinished tx.
The 931 round: 56 buy tx | 55 sell tx | 1464 unfinished tx.
The 932 round: 48 buy tx | 56 sell tx | 1460 unfinished tx.
The 933 round: 42 buy tx | 64 sell tx | 1454 unfinished tx.
The 934 round: 47 buy tx | 55 sell tx | 1452 unfinished tx.
The 935 round: 53 buy tx | 50 sell tx | 1449 unfinished tx.
The 936 round: 49 buy tx | 46 sell tx | 1454 unfinished tx.
The 937 round: 47 buy tx | 50 sell tx | 1457 unfinished tx.
The 938 round: 45 buy tx | 48 sell tx | 1464 unfinished tx.
The 939 round: 36 buy tx | 52 sell tx | 1476 unfinished tx.
The 940 round: 47 buy tx | 48 sell tx | 1481 unfinished tx.
The 941 round: 59 buy tx | 42 sell tx | 1480 unfinished tx.
The 942 round: 51 buy tx | 51 sell tx | 1478 unfinished tx.
The 943 round: 42 buy tx | 54 sell tx | 1482 unfinished tx.
The 944 round: 50 buy tx | 48 sell tx | 1484 unfinished tx.
The 945 round: 56 buy tx | 58 sell tx | 1470 unfinished tx.
The 946 round: 32 buy tx | 52 sell tx | 1486 unfinished tx.
The 947 round: 42 buy tx | 43 sell tx | 1501 unfinished tx.
The 948 round: 49 buy tx | 50 sell tx | 1502 unfinished tx.
The 949 round: 53 buy tx | 61 sell tx | 1488 unfinished tx.
The 950 round: 46 buy tx | 57 sell tx | 1485 unfinished tx.
The 951 round: 42 buy tx | 46 sell tx | 1497 unfinished tx.
The 952 round: 50 buy tx | 48 sell tx | 1499 unfinished tx.
The 953 round: 44 buy tx | 55 sell tx | 1500 unfinished tx.
The 954 round: 52 buy tx | 48 sell tx | 1500 unfinished tx.
The 955 round: 49 buy tx | 61 sell tx | 1490 unfinished tx.
The 956 round: 44 buy tx | 40 sell tx | 1506 unfinished tx.
The 957 round: 55 buy tx | 51 sell tx | 1500 unfinished tx.
The 958 round: 58 buy tx | 53 sell tx | 1489 unfinished tx.
The 959 round: 47 buy tx | 54 sell tx | 1488 unfinished tx.
The 960 round: 46 buy tx | 43 sell tx | 1499 unfinished tx.
The 961 round: 49 buy tx | 46 sell tx | 1504 unfinished tx.
The 962 round: 48 buy tx | 51 sell tx | 1505 unfinished tx.
The 963 round: 29 buy tx | 40 sell tx | 1536 unfinished tx.
The 964 round: 39 buy tx | 49 sell tx | 1548 unfinished tx.
The 965 round: 46 buy tx | 62 sell tx | 1540 unfinished tx.
The 966 round: 42 buy tx | 54 sell tx | 1544 unfinished tx.
The 967 round: 38 buy tx | 52 sell tx | 1554 unfinished tx.
The 968 round: 54 buy tx | 50 sell tx | 1550 unfinished tx.
The 969 round: 51 buy tx | 42 sell tx | 1557 unfinished tx.
The 970 round: 40 buy tx | 49 sell tx | 1568 unfinished tx.
The 971 round: 37 buy tx | 49 sell tx | 1582 unfinished tx.
The 972 round: 42 buy tx | 48 sell tx | 1592 unfinished tx.
The 973 round: 46 buy tx | 44 sell tx | 1602 unfinished tx.
The 974 round: 41 buy tx | 47 sell tx | 1614 unfinished tx.
The 975 round: 50 buy tx | 47 sell tx | 1617 unfinished tx.
The 976 round: 49 buy tx | 28 sell tx | 1640 unfinished tx.
The 977 round: 39 buy tx | 47 sell tx | 1654 unfinished tx.
The 978 round: 50 buy tx | 47 sell tx | 1657 unfinished tx.
The 979 round: 48 buy tx | 58 sell tx | 1651 unfinished tx.
The 980 round: 49 buy tx | 55 sell tx | 1647 unfinished tx.
The 981 round: 55 buy tx | 63 sell tx | 1629 unfinished tx.
The 982 round: 48 buy tx | 46 sell tx | 1635 unfinished tx.
The 983 round: 39 buy tx | 48 sell tx | 1648 unfinished tx.
The 984 round: 48 buy tx | 43 sell tx | 1657 unfinished tx.
The 985 round: 49 buy tx | 41 sell tx | 1667 unfinished tx.
The 986 round: 47 buy tx | 59 sell tx | 1661 unfinished tx.
The 987 round: 54 buy tx | 57 sell tx | 1650 unfinished tx.
The 988 round: 57 buy tx | 58 sell tx | 1635 unfinished tx.
The 989 round: 54 buy tx | 42 sell tx | 1639 unfinished tx.
The 990 round: 47 buy tx | 56 sell tx | 1636 unfinished tx.
The 991 round: 45 buy tx | 44 sell tx | 1647 unfinished tx.
The 992 round: 48 buy tx | 47 sell tx | 1652 unfinished tx.
The 993 round: 51 buy tx | 46 sell tx | 1655 unfinished tx.
The 994 round: 46 buy tx | 46 sell tx | 1663 unfinished tx.
The 995 round: 45 buy tx | 51 sell tx | 1667 unfinished tx.
The 996 round: 53 buy tx | 42 sell tx | 1672 unfinished tx.
The 997 round: 58 buy tx | 44 sell tx | 1670 unfinished tx.
The 998 round: 48 buy tx | 48 sell tx | 1674 unfinished tx.
The 999 round: 50 buy tx | 48 sell tx | 1676 unfinished tx.
