The 0 round: 50 buy tx | 39 sell tx | 11 unfinished tx.
The 840 round: 53 buy tx | 44 sell tx | 1403 unfinished tx.
The 841 round: 49 buy tx | 54 sell tx | 1400 unfinished tx.
The 842 round: 47 buy tx | 38 sell tx | 1415 unfinished tx.
The 843 round: 38 buy tx | 65 sell tx | 1412 unfinished tx.
The 844 round: 53 buy tx | 58 sell tx | 1401 unfinished tx.
The 845 round: 50 buy tx | 66 sell tx | 1385 unfinished tx.
The 846 round: 52 buy tx | 54 sell tx | 1379 unfinished tx.
The 847 round: 53 buy tx | 56 sell tx | 1370 unfinished tx.
The 848 round: 47 buy tx | 53 sell tx | 1370 unfinished tx.
The 849 round: 55 buy tx | 38 sell tx | 1377 unfinished tx.
The 850 round: 55 buy tx | 42 sell tx | 1380 unfinished tx.
The 851 round: 54 buy tx | 54 sell tx | 1372 unfinished tx.
The 852 round: 40 buy tx | 48 sell tx | 1384 unfinished tx.
The 853 round: 48 buy tx | 41 sell tx | 1395 unfinished tx.
The 854 round: 50 buy tx | 33 sell tx | 1412 unfinished tx.
The 855 round: 44 buy tx | 58 sell tx | 1410 unfinished tx.
The 856 round: 49 buy tx | 46 sell tx | 1415 unfinished tx.
The 857 round: 44 buy tx | 49 sell tx | 1422 unfinished tx.
The 858 round: 43 buy tx | 42 sell tx | 1437 unfinished tx.
The 859 round: 41 buy tx | 45 sell tx | 1451 unfinished tx.
The 860 round: 71 buy tx | 51 sell tx | 1429 unfinished tx.
The 861 round: 57 buy tx | 58 sell tx | 1414 unfinished tx.
The 862 round: 55 buy tx | 63 sell tx | 1396 unfinished tx.
The 863 round: 55 buy tx | 51 sell tx | 1390 unfinished tx.
The 864 round: 42 buy tx | 35 sell tx | 1413 unfinished tx.
The 865 round: 36 buy tx | 45 sell tx | 1432 unfinished tx.
The 866 round: 44 buy tx | 46 sell tx | 1442 unfinished tx.
The 867 round: 42 buy tx | 51 sell tx | 1449 unfinished tx.
The 868 round: 48 buy tx | 54 sell tx | 1447 unfinished tx.
The 869 round: 44 buy tx | 49 sell tx | 1454 unfinished tx.
The 870 round: 53 buy tx | 53 sell tx | 1448 unfinished tx.
The 871 round: 43 buy tx | 47 sell tx | 1458 unfinished tx.
The 872 round: 67 buy tx | 56 sell tx | 1435 unfinished tx.
The 873 round: 49 buy tx | 44 sell tx | 1442 unfinished tx.
The 874 round: 57 buy tx | 46 sell tx | 1439 unfinished tx.
The 875 round: 50 buy tx | 58 sell tx | 1431 unfinished tx.
The 876 round: 60 buy tx | 51 sell tx | 1420 unfinished tx.
The 877 round: 64 buy tx | 44 sell tx | 1412 unfinished tx.
The 878 round: 53 buy tx | 56 sell tx | 1403 unfinished tx.
The 879 round: 46 buy tx | 44 sell tx | 1413 unfinished tx.
The 880 round: 55 buy tx | 69 sell tx | 1389 unfinished tx.
The 881 round: 51 buy tx | 50 sell tx | 1388 unfinished tx.
The 882 round: 57 buy tx | 46 sell tx | 1385 unfinished tx.
The 883 round: 36 buy tx | 49 sell tx | 1400 unfinished tx.
The 884 round: 43 buy tx | 43 sell tx | 1414 unfinished tx.
The 885 round: 50 buy tx | 33 sell tx | 1431 unfinished tx.
The 886 round: 46 buy tx | 60 sell tx | 1425 unfinished tx.
The 887 round: 45 buy tx | 44 sell tx | 1436 unfinished tx.
The 888 round: 48 buy tx | 49 sell tx | 1439 unfinished tx.
The 889 round: 44 buy tx | 59 sell tx | 1436 unfinished tx.
The 890 round: 48 buy tx | 47 sell tx | 1441 unfinished tx.
The 891 round: 44 buy tx | 50 sell tx | 1447 unfinished tx.
The 892 round: 52 buy tx | 49 sell tx | 1446 unfinished tx.
The 893 round: 44 buy tx | 46 sell tx | 1456 unfinished tx.
The 894 round: 57 buy tx | 48 sell tx | 1451 unfinished tx.
The 895 round: 43 buy tx | 43 sell tx | 1465 unfinished tx.
The 896 round: 46 buy tx | 42 sell tx | 1477 unfinished tx.
The 897 round: 52 buy tx | 51 sell tx | 1474 unfinished tx.
The 898 round: 43 buy tx | 47 sell tx | 1484 unfinished tx.
The 899 round: 50 buy tx | 52 sell tx | 1482 unfinished tx.
The 900 round: 56 buy tx | 52 sell tx | 1474 unfinished tx.
The 901 round: 52 buy tx | 39 sell tx | 1483 unfinished tx.
The 902 round: 53 buy tx | 38 sell tx | 1492 unfinished tx.
The 903 round: 47 buy tx | 50 sell tx | 1495 unfinished tx.
The 904 round: 42 buy tx | 51 sell tx | 1502 unfinished tx.
The 905 round: 62 buy tx | 47 sell tx | 1493 unfinished tx.
The 906 round: 58 buy tx | 69 sell tx | 1466 unfinished tx.
The 907 round: 41 buy tx | 46 sell tx | 1479 unfinished tx.
The 908 round: 54 buy tx | 59 sell tx | 1466 unfinished tx.
The 909 round: 44 buy tx | 48 sell tx | 1474 unfinished tx.
The 910 round: 45 buy tx | 47 sell tx | 1482 unfinished tx.
The 911 round: 45 buy tx | 44 sell tx | 1493 unfinished tx.
The 912 round: 61 buy tx | 72 sell tx | 1460 unfinished tx.
The 913 round: 63 buy tx | 49 sell tx | 1448 unfinished tx.
The 914 round: 73 buy tx | 43 sell tx | 1432 unfinished tx.
The 915 round: 64 buy tx | 55 sell tx | 1413 unfinished tx.
The 916 round: 36 buy tx | 51 sell tx | 1426 unfinished tx.
The 917 round: 59 buy tx | 57 sell tx | 1410 unfinished tx.
The 918 round: 58 buy tx | 47 sell tx | 1405 unfinished tx.
The 919 round: 57 buy tx | 44 sell tx | 1404 unfinished tx.
The 920 round: 51 buy tx | 49 sell tx | 1404 unfinished tx.
The 921 round: 40 buy tx | 49 sell tx | 1415 unfinished tx.
The 922 round: 43 buy tx | 48 sell tx | 1424 unfinished tx.
The 923 round: 46 buy tx | 49 sell tx | 1429 unfinished tx.
The 924 round: 73 buy tx | 48 sell tx | 1408 unfinished tx.
The 925 round: 49 buy tx | 52 sell tx | 1407 unfinished tx.
The 926 round: 53 buy tx | 55 sell tx | 1399 unfinished tx.
The 927 round: 49 buy tx | 51 sell tx | 1399 unfinished tx.
The 928 round: 40 buy tx | 55 sell tx | 1404 unfinished tx.
The 929 round: 53 buy tx | 48 sell tx | 1403 unfinished tx.
The 930 round: 46 buy tx | 41 sell tx | 1416 unfinished tx.
The 931 round: 60 buy tx | 63 sell tx | 1393 unfinished tx.
The 932 round: 50 buy tx | 53 sell tx | 1390 unfinished tx.
The 933 round: 35 buy tx | 47 sell tx | 1408 unfinished tx.
The 934 round: 40 buy tx | 53 sell tx | 1415 unfinished tx.
The 935 round: 54 buy tx | 51 sell tx | 1410 unfinished tx.
The 936 round: 72 buy tx | 47 sell tx | 1391 unfinished tx.
The 937 round: 51 buy tx | 56 sell tx | 1384 unfinished tx.
The 938 round: 38 buy tx | 45 sell tx | 1401 unfinished tx.
The 939 round: 46 buy tx | 47 sell tx | 1408 unfinished tx.
The 940 round: 57 buy tx | 44 sell tx | 1407 unfinished tx.
The 941 round: 38 buy tx | 56 sell tx | 1413 unfinished tx.
The 942 round: 46 buy tx | 53 sell tx | 1414 unfinished tx.
The 943 round: 34 buy tx | 41 sell tx | 1439 unfinished tx.
The 944 round: 39 buy tx | 48 sell tx | 1452 unfinished tx.
The 945 round: 43 buy tx | 43 sell tx | 1466 unfinished tx.
The 946 round: 48 buy tx | 47 sell tx | 1471 unfinished tx.
The 947 round: 41 buy tx | 45 sell tx | 1485 unfinished tx.
The 948 round: 56 buy tx | 41 sell tx | 1488 unfinished tx.
The 949 round: 57 buy tx | 46 sell tx | 1485 unfinished tx.
The 950 round: 49 buy tx | 52 sell tx | 1484 unfinished tx.
The 951 round: 49 buy tx | 43 sell tx | 1492 unfinished tx.
The 952 round: 49 buy tx | 40 sell tx | 1503 unfinished tx.
The 953 round: 46 buy tx | 55 sell tx | 1502 unfinished tx.
The 954 round: 51 buy tx | 51 sell tx | 1500 unfinished tx.
The 955 round: 40 buy tx | 55 sell tx | 1505 unfinished tx.
The 956 round: 57 buy tx | 53 sell tx | 1495 unfinished tx.
The 957 round: 61 buy tx | 47 sell tx | 1487 unfinished tx.
The 958 round: 43 buy tx | 48 sell tx | 1496 unfinished tx.
The 959 round: 43 buy tx | 50 sell tx | 1503 unfinished tx.
The 960 round: 45 buy tx | 53 sell tx | 1505 unfinished tx.
The 961 round: 48 buy tx | 51 sell tx | 1506 unfinished tx.
The 962 round: 40 buy tx | 41 sell tx | 1525 unfinished tx.
The 963 round: 38 buy tx | 42 sell tx | 1545 unfinished tx.
The 964 round: 51 buy tx | 51 sell tx | 1543 unfinished tx.
The 965 round: 44 buy tx | 57 sell tx | 1542 unfinished tx.
The 966 round: 49 buy tx | 38 sell tx | 1555 unfinished tx.
The 967 round: 56 buy tx | 54 sell tx | 1545 unfinished tx.
The 968 round: 49 buy tx | 41 sell tx | 1555 unfinished tx.
The 969 round: 44 buy tx | 47 sell tx | 1564 unfinished tx.
The 970 round: 55 buy tx | 47 sell tx | 1562 unfinished tx.
The 971 round: 53 buy tx | 59 sell tx | 1550 unfinished tx.
The 972 round: 45 buy tx | 51 sell tx | 1554 unfinished tx.
The 973 round: 52 buy tx | 60 sell tx | 1542 unfinished tx.
The 974 round: 52 buy tx | 50 sell tx | 1540 unfinished tx.
The 975 round: 45 buy tx | 46 sell tx | 1549 unfinished tx.
The 976 round: 44 buy tx | 41 sell tx | 1564 unfinished tx.
The 977 round: 54 buy tx | 33 sell tx | 1577 unfinished tx.
The 978 round: 52 buy tx | 59 sell tx | 1566 unfinished tx.
The 979 round: 51 buy tx | 51 sell tx | 1564 unfinished tx.
The 980 round: 53 buy tx | 51 sell tx | 1560 unfinished tx.
The 981 round: 53 buy tx | 59 sell tx | 1548 unfinished tx.
The 982 round: 46 buy tx | 49 sell tx | 1553 unfinished tx.
The 983 round: 52 buy tx | 39 sell tx | 1562 unfinished tx.
The 984 round: 53 buy tx | 33 sell tx | 1576 unfinished tx.
The 985 round: 47 buy tx | 42 sell tx | 1587 unfinished tx.
The 986 round: 55 buy tx | 62 sell tx | 1570 unfinished tx.
The 987 round: 48 buy tx | 53 sell tx | 1569 unfinished tx.
The 988 round: 56 buy tx | 44 sell tx | 1569 unfinished tx.
The 989 round: 41 buy tx | 49 sell tx | 1579 unfinished tx.
The 990 round: 46 buy tx | 44 sell tx | 1589 unfinished tx.
The 991 round: 49 buy tx | 37 sell tx | 1603 unfinished tx.
The 992 round: 51 buy tx | 53 sell tx | 1599 unfinished tx.
The 993 round: 48 buy tx | 47 sell tx | 1604 unfinished tx.
The 994 round: 53 buy tx | 40 sell tx | 1611 unfinished tx.
The 995 round: 47 buy tx | 58 sell tx | 1606 unfinished tx.
The 996 round: 47 buy tx | 49 sell tx | 1610 unfinished tx.
The 997 round: 54 buy tx | 55 sell tx | 1601 unfinished tx.
The 998 round: 56 buy tx | 65 sell tx | 1580 unfinished tx.
The 999 round: 52 buy tx | 59 sell tx | 1569 unfinished tx.
