The 0 round: 26 buy tx | 31 sell tx | 43 unfinished tx.
The 821 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 822 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 823 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 824 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 825 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 826 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 827 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 828 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 829 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 830 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 831 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 832 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 833 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 834 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 835 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 836 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 837 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 838 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 839 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 840 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 841 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 842 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 843 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 844 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 845 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 846 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 847 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 848 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 849 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 850 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 851 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 852 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 853 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 854 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 855 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 856 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 857 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 858 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 859 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 860 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 861 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 862 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 863 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 864 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 865 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 866 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 867 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 868 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 869 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 870 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 871 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 872 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 873 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 874 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 875 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 876 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 877 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 878 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 879 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 880 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 881 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 882 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 883 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 884 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 885 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 886 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 887 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 888 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 889 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 890 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 891 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 892 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 893 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 894 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 895 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 896 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 897 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 898 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 899 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 900 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 901 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 902 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 903 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 904 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 905 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 906 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 907 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 908 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 909 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 910 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 911 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 912 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 913 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 914 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 915 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 916 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 917 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 918 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 919 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 920 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 921 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 922 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 923 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 924 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 925 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 926 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 927 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 928 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 929 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 930 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 931 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 932 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 933 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 934 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 935 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 936 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 937 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 938 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 939 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 940 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 941 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 942 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 943 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 944 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 945 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 946 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 947 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 948 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 949 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 950 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 951 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 952 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 953 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 954 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 955 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 956 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 957 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 958 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 959 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 960 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 961 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 962 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 963 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 964 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 965 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 966 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 967 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 968 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 969 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 970 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 971 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 972 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 973 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 974 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 975 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 976 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 977 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 978 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 979 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 980 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 981 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 982 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 983 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 984 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 985 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 986 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 987 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 988 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 989 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 990 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 991 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 992 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 993 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 994 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 995 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 996 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 997 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 998 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 999 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
