The 0 round: 42 buy tx | 48 sell tx | 10 unfinished tx.
The 843 round: 57 buy tx | 62 sell tx | 1034 unfinished tx.
The 844 round: 44 buy tx | 48 sell tx | 1042 unfinished tx.
The 845 round: 57 buy tx | 46 sell tx | 1039 unfinished tx.
The 846 round: 48 buy tx | 51 sell tx | 1040 unfinished tx.
The 847 round: 56 buy tx | 45 sell tx | 1039 unfinished tx.
The 848 round: 46 buy tx | 44 sell tx | 1049 unfinished tx.
The 849 round: 40 buy tx | 40 sell tx | 1069 unfinished tx.
The 850 round: 49 buy tx | 52 sell tx | 1068 unfinished tx.
The 851 round: 50 buy tx | 57 sell tx | 1061 unfinished tx.
The 852 round: 49 buy tx | 45 sell tx | 1067 unfinished tx.
The 853 round: 53 buy tx | 43 sell tx | 1071 unfinished tx.
The 854 round: 39 buy tx | 44 sell tx | 1088 unfinished tx.
The 855 round: 43 buy tx | 47 sell tx | 1098 unfinished tx.
The 856 round: 54 buy tx | 45 sell tx | 1099 unfinished tx.
The 857 round: 38 buy tx | 58 sell tx | 1103 unfinished tx.
The 858 round: 46 buy tx | 61 sell tx | 1096 unfinished tx.
The 859 round: 39 buy tx | 53 sell tx | 1104 unfinished tx.
The 860 round: 49 buy tx | 55 sell tx | 1100 unfinished tx.
The 861 round: 57 buy tx | 40 sell tx | 1103 unfinished tx.
The 862 round: 48 buy tx | 53 sell tx | 1102 unfinished tx.
The 863 round: 50 buy tx | 56 sell tx | 1096 unfinished tx.
The 864 round: 48 buy tx | 57 sell tx | 1091 unfinished tx.
The 865 round: 48 buy tx | 44 sell tx | 1099 unfinished tx.
The 866 round: 41 buy tx | 38 sell tx | 1120 unfinished tx.
The 867 round: 49 buy tx | 37 sell tx | 1134 unfinished tx.
The 868 round: 54 buy tx | 37 sell tx | 1143 unfinished tx.
The 869 round: 35 buy tx | 45 sell tx | 1163 unfinished tx.
The 870 round: 54 buy tx | 39 sell tx | 1170 unfinished tx.
The 871 round: 55 buy tx | 50 sell tx | 1165 unfinished tx.
The 872 round: 38 buy tx | 52 sell tx | 1175 unfinished tx.
The 873 round: 43 buy tx | 52 sell tx | 1180 unfinished tx.
The 874 round: 54 buy tx | 47 sell tx | 1179 unfinished tx.
The 875 round: 52 buy tx | 48 sell tx | 1179 unfinished tx.
The 876 round: 47 buy tx | 52 sell tx | 1180 unfinished tx.
The 877 round: 46 buy tx | 45 sell tx | 1189 unfinished tx.
The 878 round: 55 buy tx | 48 sell tx | 1186 unfinished tx.
The 879 round: 53 buy tx | 54 sell tx | 1179 unfinished tx.
The 880 round: 60 buy tx | 48 sell tx | 1171 unfinished tx.
The 881 round: 50 buy tx | 48 sell tx | 1173 unfinished tx.
The 882 round: 55 buy tx | 48 sell tx | 1170 unfinished tx.
The 883 round: 40 buy tx | 41 sell tx | 1189 unfinished tx.
The 884 round: 52 buy tx | 50 sell tx | 1187 unfinished tx.
The 885 round: 43 buy tx | 59 sell tx | 1185 unfinished tx.
The 886 round: 53 buy tx | 56 sell tx | 1176 unfinished tx.
The 887 round: 43 buy tx | 51 sell tx | 1182 unfinished tx.
The 888 round: 37 buy tx | 51 sell tx | 1194 unfinished tx.
The 889 round: 40 buy tx | 51 sell tx | 1203 unfinished tx.
The 890 round: 43 buy tx | 51 sell tx | 1209 unfinished tx.
The 891 round: 55 buy tx | 53 sell tx | 1201 unfinished tx.
The 892 round: 42 buy tx | 49 sell tx | 1210 unfinished tx.
The 893 round: 42 buy tx | 51 sell tx | 1217 unfinished tx.
The 894 round: 39 buy tx | 29 sell tx | 1249 unfinished tx.
The 895 round: 60 buy tx | 39 sell tx | 1250 unfinished tx.
The 896 round: 57 buy tx | 62 sell tx | 1231 unfinished tx.
The 897 round: 58 buy tx | 54 sell tx | 1219 unfinished tx.
The 898 round: 52 buy tx | 51 sell tx | 1216 unfinished tx.
The 899 round: 60 buy tx | 60 sell tx | 1196 unfinished tx.
The 900 round: 44 buy tx | 59 sell tx | 1193 unfinished tx.
The 901 round: 56 buy tx | 44 sell tx | 1193 unfinished tx.
The 902 round: 46 buy tx | 40 sell tx | 1207 unfinished tx.
The 903 round: 47 buy tx | 49 sell tx | 1211 unfinished tx.
The 904 round: 55 buy tx | 49 sell tx | 1207 unfinished tx.
The 905 round: 57 buy tx | 45 sell tx | 1205 unfinished tx.
The 906 round: 47 buy tx | 55 sell tx | 1203 unfinished tx.
The 907 round: 46 buy tx | 52 sell tx | 1205 unfinished tx.
The 908 round: 52 buy tx | 44 sell tx | 1209 unfinished tx.
The 909 round: 51 buy tx | 37 sell tx | 1221 unfinished tx.
The 910 round: 46 buy tx | 38 sell tx | 1237 unfinished tx.
The 911 round: 50 buy tx | 50 sell tx | 1237 unfinished tx.
The 912 round: 54 buy tx | 55 sell tx | 1228 unfinished tx.
The 913 round: 61 buy tx | 54 sell tx | 1213 unfinished tx.
The 914 round: 56 buy tx | 46 sell tx | 1211 unfinished tx.
The 915 round: 46 buy tx | 56 sell tx | 1209 unfinished tx.
The 916 round: 37 buy tx | 46 sell tx | 1226 unfinished tx.
The 917 round: 51 buy tx | 54 sell tx | 1221 unfinished tx.
The 918 round: 49 buy tx | 57 sell tx | 1215 unfinished tx.
The 919 round: 52 buy tx | 45 sell tx | 1218 unfinished tx.
The 920 round: 54 buy tx | 53 sell tx | 1211 unfinished tx.
The 921 round: 54 buy tx | 46 sell tx | 1211 unfinished tx.
The 922 round: 48 buy tx | 63 sell tx | 1200 unfinished tx.
The 923 round: 50 buy tx | 61 sell tx | 1189 unfinished tx.
The 924 round: 37 buy tx | 57 sell tx | 1195 unfinished tx.
The 925 round: 52 buy tx | 51 sell tx | 1192 unfinished tx.
The 926 round: 51 buy tx | 50 sell tx | 1191 unfinished tx.
The 927 round: 64 buy tx | 46 sell tx | 1181 unfinished tx.
The 928 round: 45 buy tx | 51 sell tx | 1185 unfinished tx.
The 929 round: 55 buy tx | 34 sell tx | 1196 unfinished tx.
The 930 round: 46 buy tx | 41 sell tx | 1209 unfinished tx.
The 931 round: 50 buy tx | 50 sell tx | 1209 unfinished tx.
The 932 round: 49 buy tx | 42 sell tx | 1218 unfinished tx.
The 933 round: 48 buy tx | 48 sell tx | 1222 unfinished tx.
The 934 round: 39 buy tx | 46 sell tx | 1237 unfinished tx.
The 935 round: 43 buy tx | 48 sell tx | 1246 unfinished tx.
The 936 round: 50 buy tx | 49 sell tx | 1247 unfinished tx.
The 937 round: 44 buy tx | 55 sell tx | 1248 unfinished tx.
The 938 round: 59 buy tx | 41 sell tx | 1248 unfinished tx.
The 939 round: 49 buy tx | 41 sell tx | 1258 unfinished tx.
The 940 round: 39 buy tx | 48 sell tx | 1271 unfinished tx.
The 941 round: 44 buy tx | 56 sell tx | 1271 unfinished tx.
The 942 round: 42 buy tx | 50 sell tx | 1279 unfinished tx.
The 943 round: 46 buy tx | 37 sell tx | 1296 unfinished tx.
The 944 round: 50 buy tx | 61 sell tx | 1285 unfinished tx.
The 945 round: 59 buy tx | 61 sell tx | 1265 unfinished tx.
The 946 round: 45 buy tx | 38 sell tx | 1282 unfinished tx.
The 947 round: 41 buy tx | 49 sell tx | 1292 unfinished tx.
The 948 round: 36 buy tx | 52 sell tx | 1304 unfinished tx.
The 949 round: 50 buy tx | 41 sell tx | 1313 unfinished tx.
The 950 round: 53 buy tx | 59 sell tx | 1301 unfinished tx.
The 951 round: 49 buy tx | 55 sell tx | 1297 unfinished tx.
The 952 round: 40 buy tx | 57 sell tx | 1300 unfinished tx.
The 953 round: 49 buy tx | 48 sell tx | 1303 unfinished tx.
The 954 round: 32 buy tx | 55 sell tx | 1316 unfinished tx.
The 955 round: 46 buy tx | 40 sell tx | 1330 unfinished tx.
The 956 round: 65 buy tx | 54 sell tx | 1311 unfinished tx.
The 957 round: 43 buy tx | 56 sell tx | 1312 unfinished tx.
The 958 round: 57 buy tx | 49 sell tx | 1306 unfinished tx.
The 959 round: 52 buy tx | 54 sell tx | 1300 unfinished tx.
The 960 round: 59 buy tx | 45 sell tx | 1296 unfinished tx.
The 961 round: 54 buy tx | 51 sell tx | 1291 unfinished tx.
The 962 round: 46 buy tx | 41 sell tx | 1304 unfinished tx.
The 963 round: 42 buy tx | 57 sell tx | 1305 unfinished tx.
The 964 round: 52 buy tx | 33 sell tx | 1320 unfinished tx.
The 965 round: 46 buy tx | 46 sell tx | 1328 unfinished tx.
The 966 round: 53 buy tx | 39 sell tx | 1336 unfinished tx.
The 967 round: 57 buy tx | 47 sell tx | 1332 unfinished tx.
The 968 round: 41 buy tx | 49 sell tx | 1342 unfinished tx.
The 969 round: 39 buy tx | 37 sell tx | 1366 unfinished tx.
The 970 round: 51 buy tx | 44 sell tx | 1371 unfinished tx.
The 971 round: 67 buy tx | 55 sell tx | 1349 unfinished tx.
The 972 round: 56 buy tx | 39 sell tx | 1354 unfinished tx.
The 973 round: 51 buy tx | 50 sell tx | 1353 unfinished tx.
The 974 round: 48 buy tx | 50 sell tx | 1355 unfinished tx.
The 975 round: 48 buy tx | 52 sell tx | 1355 unfinished tx.
The 976 round: 33 buy tx | 41 sell tx | 1381 unfinished tx.
The 977 round: 58 buy tx | 49 sell tx | 1374 unfinished tx.
The 978 round: 47 buy tx | 43 sell tx | 1384 unfinished tx.
The 979 round: 47 buy tx | 55 sell tx | 1382 unfinished tx.
The 980 round: 56 buy tx | 51 sell tx | 1375 unfinished tx.
The 981 round: 53 buy tx | 54 sell tx | 1368 unfinished tx.
The 982 round: 51 buy tx | 47 sell tx | 1370 unfinished tx.
The 983 round: 44 buy tx | 54 sell tx | 1372 unfinished tx.
The 984 round: 48 buy tx | 54 sell tx | 1370 unfinished tx.
The 985 round: 55 buy tx | 51 sell tx | 1364 unfinished tx.
The 986 round: 39 buy tx | 54 sell tx | 1371 unfinished tx.
The 987 round: 57 buy tx | 56 sell tx | 1358 unfinished tx.
The 988 round: 41 buy tx | 48 sell tx | 1369 unfinished tx.
The 989 round: 51 buy tx | 41 sell tx | 1377 unfinished tx.
The 990 round: 53 buy tx | 59 sell tx | 1365 unfinished tx.
The 991 round: 58 buy tx | 49 sell tx | 1358 unfinished tx.
The 992 round: 52 buy tx | 46 sell tx | 1360 unfinished tx.
The 993 round: 45 buy tx | 56 sell tx | 1359 unfinished tx.
The 994 round: 47 buy tx | 45 sell tx | 1367 unfinished tx.
The 995 round: 58 buy tx | 40 sell tx | 1369 unfinished tx.
The 996 round: 55 buy tx | 41 sell tx | 1373 unfinished tx.
The 997 round: 43 buy tx | 50 sell tx | 1380 unfinished tx.
The 998 round: 45 buy tx | 42 sell tx | 1393 unfinished tx.
The 999 round: 51 buy tx | 48 sell tx | 1394 unfinished tx.
