The 0 round: 479 buy tx | 512 sell tx | 9 unfinished tx.
The 846 round: 502 buy tx | 492 sell tx | 620 unfinished tx.
The 847 round: 492 buy tx | 512 sell tx | 616 unfinished tx.
The 848 round: 488 buy tx | 516 sell tx | 612 unfinished tx.
The 849 round: 494 buy tx | 512 sell tx | 606 unfinished tx.
The 850 round: 496 buy tx | 500 sell tx | 610 unfinished tx.
The 851 round: 499 buy tx | 501 sell tx | 610 unfinished tx.
The 852 round: 504 buy tx | 494 sell tx | 612 unfinished tx.
The 853 round: 521 buy tx | 474 sell tx | 617 unfinished tx.
The 854 round: 507 buy tx | 489 sell tx | 621 unfinished tx.
The 855 round: 500 buy tx | 509 sell tx | 612 unfinished tx.
The 856 round: 497 buy tx | 512 sell tx | 603 unfinished tx.
The 857 round: 513 buy tx | 479 sell tx | 611 unfinished tx.
The 858 round: 510 buy tx | 498 sell tx | 603 unfinished tx.
The 859 round: 502 buy tx | 486 sell tx | 615 unfinished tx.
The 860 round: 502 buy tx | 512 sell tx | 601 unfinished tx.
The 861 round: 509 buy tx | 483 sell tx | 609 unfinished tx.
The 862 round: 502 buy tx | 502 sell tx | 605 unfinished tx.
The 863 round: 507 buy tx | 515 sell tx | 583 unfinished tx.
The 864 round: 470 buy tx | 511 sell tx | 602 unfinished tx.
The 865 round: 490 buy tx | 506 sell tx | 606 unfinished tx.
The 866 round: 499 buy tx | 510 sell tx | 597 unfinished tx.
The 867 round: 498 buy tx | 507 sell tx | 592 unfinished tx.
The 868 round: 485 buy tx | 510 sell tx | 597 unfinished tx.
The 869 round: 503 buy tx | 499 sell tx | 595 unfinished tx.
The 870 round: 516 buy tx | 486 sell tx | 593 unfinished tx.
The 871 round: 511 buy tx | 483 sell tx | 599 unfinished tx.
The 872 round: 500 buy tx | 494 sell tx | 605 unfinished tx.
The 873 round: 475 buy tx | 506 sell tx | 624 unfinished tx.
The 874 round: 516 buy tx | 494 sell tx | 614 unfinished tx.
The 875 round: 513 buy tx | 505 sell tx | 596 unfinished tx.
The 876 round: 492 buy tx | 493 sell tx | 611 unfinished tx.
The 877 round: 501 buy tx | 496 sell tx | 614 unfinished tx.
The 878 round: 469 buy tx | 521 sell tx | 624 unfinished tx.
The 879 round: 525 buy tx | 509 sell tx | 590 unfinished tx.
The 880 round: 492 buy tx | 511 sell tx | 587 unfinished tx.
The 881 round: 532 buy tx | 462 sell tx | 593 unfinished tx.
The 882 round: 502 buy tx | 487 sell tx | 604 unfinished tx.
The 883 round: 500 buy tx | 504 sell tx | 600 unfinished tx.
The 884 round: 478 buy tx | 517 sell tx | 605 unfinished tx.
The 885 round: 493 buy tx | 515 sell tx | 597 unfinished tx.
The 886 round: 521 buy tx | 511 sell tx | 565 unfinished tx.
The 887 round: 513 buy tx | 487 sell tx | 565 unfinished tx.
The 888 round: 501 buy tx | 492 sell tx | 572 unfinished tx.
The 889 round: 488 buy tx | 498 sell tx | 586 unfinished tx.
The 890 round: 501 buy tx | 506 sell tx | 579 unfinished tx.
The 891 round: 501 buy tx | 494 sell tx | 584 unfinished tx.
The 892 round: 501 buy tx | 502 sell tx | 581 unfinished tx.
The 893 round: 511 buy tx | 487 sell tx | 583 unfinished tx.
The 894 round: 496 buy tx | 498 sell tx | 589 unfinished tx.
The 895 round: 490 buy tx | 504 sell tx | 595 unfinished tx.
The 896 round: 506 buy tx | 484 sell tx | 605 unfinished tx.
The 897 round: 503 buy tx | 512 sell tx | 590 unfinished tx.
The 898 round: 490 buy tx | 513 sell tx | 587 unfinished tx.
The 899 round: 507 buy tx | 473 sell tx | 607 unfinished tx.
The 900 round: 515 buy tx | 498 sell tx | 594 unfinished tx.
The 901 round: 513 buy tx | 506 sell tx | 575 unfinished tx.
The 902 round: 480 buy tx | 512 sell tx | 583 unfinished tx.
The 903 round: 500 buy tx | 493 sell tx | 590 unfinished tx.
The 904 round: 502 buy tx | 493 sell tx | 595 unfinished tx.
The 905 round: 494 buy tx | 507 sell tx | 594 unfinished tx.
The 906 round: 526 buy tx | 479 sell tx | 589 unfinished tx.
The 907 round: 485 buy tx | 513 sell tx | 591 unfinished tx.
The 908 round: 505 buy tx | 500 sell tx | 586 unfinished tx.
The 909 round: 494 buy tx | 498 sell tx | 594 unfinished tx.
The 910 round: 506 buy tx | 520 sell tx | 568 unfinished tx.
The 911 round: 487 buy tx | 491 sell tx | 590 unfinished tx.
The 912 round: 508 buy tx | 501 sell tx | 581 unfinished tx.
The 913 round: 502 buy tx | 497 sell tx | 582 unfinished tx.
The 914 round: 510 buy tx | 491 sell tx | 581 unfinished tx.
The 915 round: 503 buy tx | 497 sell tx | 581 unfinished tx.
The 916 round: 507 buy tx | 501 sell tx | 573 unfinished tx.
The 917 round: 495 buy tx | 510 sell tx | 568 unfinished tx.
The 918 round: 483 buy tx | 514 sell tx | 571 unfinished tx.
The 919 round: 510 buy tx | 497 sell tx | 564 unfinished tx.
The 920 round: 506 buy tx | 481 sell tx | 577 unfinished tx.
The 921 round: 499 buy tx | 506 sell tx | 572 unfinished tx.
The 922 round: 480 buy tx | 495 sell tx | 597 unfinished tx.
The 923 round: 487 buy tx | 516 sell tx | 594 unfinished tx.
The 924 round: 521 buy tx | 481 sell tx | 592 unfinished tx.
The 925 round: 505 buy tx | 489 sell tx | 598 unfinished tx.
The 926 round: 502 buy tx | 498 sell tx | 598 unfinished tx.
The 927 round: 523 buy tx | 491 sell tx | 584 unfinished tx.
The 928 round: 514 buy tx | 487 sell tx | 583 unfinished tx.
The 929 round: 496 buy tx | 518 sell tx | 569 unfinished tx.
The 930 round: 501 buy tx | 510 sell tx | 558 unfinished tx.
The 931 round: 502 buy tx | 493 sell tx | 563 unfinished tx.
The 932 round: 497 buy tx | 507 sell tx | 559 unfinished tx.
The 933 round: 535 buy tx | 457 sell tx | 567 unfinished tx.
The 934 round: 497 buy tx | 505 sell tx | 565 unfinished tx.
The 935 round: 511 buy tx | 492 sell tx | 562 unfinished tx.
The 936 round: 480 buy tx | 508 sell tx | 574 unfinished tx.
The 937 round: 515 buy tx | 494 sell tx | 565 unfinished tx.
The 938 round: 496 buy tx | 496 sell tx | 573 unfinished tx.
The 939 round: 501 buy tx | 499 sell tx | 573 unfinished tx.
The 940 round: 510 buy tx | 493 sell tx | 570 unfinished tx.
The 941 round: 511 buy tx | 485 sell tx | 574 unfinished tx.
The 942 round: 496 buy tx | 500 sell tx | 578 unfinished tx.
The 943 round: 481 buy tx | 520 sell tx | 577 unfinished tx.
The 944 round: 506 buy tx | 499 sell tx | 572 unfinished tx.
The 945 round: 482 buy tx | 514 sell tx | 576 unfinished tx.
The 946 round: 480 buy tx | 522 sell tx | 574 unfinished tx.
The 947 round: 503 buy tx | 502 sell tx | 569 unfinished tx.
The 948 round: 505 buy tx | 484 sell tx | 580 unfinished tx.
The 949 round: 511 buy tx | 477 sell tx | 592 unfinished tx.
The 950 round: 501 buy tx | 498 sell tx | 593 unfinished tx.
The 951 round: 496 buy tx | 514 sell tx | 583 unfinished tx.
The 952 round: 495 buy tx | 503 sell tx | 585 unfinished tx.
The 953 round: 468 buy tx | 507 sell tx | 610 unfinished tx.
The 954 round: 502 buy tx | 504 sell tx | 604 unfinished tx.
The 955 round: 508 buy tx | 496 sell tx | 600 unfinished tx.
The 956 round: 507 buy tx | 489 sell tx | 604 unfinished tx.
The 957 round: 507 buy tx | 493 sell tx | 604 unfinished tx.
The 958 round: 493 buy tx | 501 sell tx | 610 unfinished tx.
The 959 round: 499 buy tx | 499 sell tx | 612 unfinished tx.
The 960 round: 501 buy tx | 499 sell tx | 612 unfinished tx.
The 961 round: 479 buy tx | 531 sell tx | 602 unfinished tx.
The 962 round: 514 buy tx | 480 sell tx | 608 unfinished tx.
The 963 round: 511 buy tx | 485 sell tx | 612 unfinished tx.
The 964 round: 510 buy tx | 511 sell tx | 591 unfinished tx.
The 965 round: 502 buy tx | 503 sell tx | 586 unfinished tx.
The 966 round: 496 buy tx | 496 sell tx | 594 unfinished tx.
The 967 round: 517 buy tx | 485 sell tx | 592 unfinished tx.
The 968 round: 507 buy tx | 491 sell tx | 594 unfinished tx.
The 969 round: 491 buy tx | 503 sell tx | 600 unfinished tx.
The 970 round: 485 buy tx | 529 sell tx | 586 unfinished tx.
The 971 round: 528 buy tx | 484 sell tx | 574 unfinished tx.
The 972 round: 469 buy tx | 528 sell tx | 577 unfinished tx.
The 973 round: 502 buy tx | 496 sell tx | 579 unfinished tx.
The 974 round: 470 buy tx | 508 sell tx | 601 unfinished tx.
The 975 round: 496 buy tx | 514 sell tx | 591 unfinished tx.
The 976 round: 486 buy tx | 525 sell tx | 580 unfinished tx.
The 977 round: 512 buy tx | 521 sell tx | 547 unfinished tx.
The 978 round: 481 buy tx | 509 sell tx | 557 unfinished tx.
The 979 round: 504 buy tx | 488 sell tx | 565 unfinished tx.
The 980 round: 513 buy tx | 484 sell tx | 568 unfinished tx.
The 981 round: 498 buy tx | 507 sell tx | 563 unfinished tx.
The 982 round: 516 buy tx | 483 sell tx | 564 unfinished tx.
The 983 round: 506 buy tx | 502 sell tx | 556 unfinished tx.
The 984 round: 489 buy tx | 487 sell tx | 580 unfinished tx.
The 985 round: 494 buy tx | 496 sell tx | 590 unfinished tx.
The 986 round: 490 buy tx | 509 sell tx | 591 unfinished tx.
The 987 round: 481 buy tx | 530 sell tx | 580 unfinished tx.
The 988 round: 488 buy tx | 506 sell tx | 586 unfinished tx.
The 989 round: 505 buy tx | 513 sell tx | 568 unfinished tx.
The 990 round: 497 buy tx | 500 sell tx | 571 unfinished tx.
The 991 round: 524 buy tx | 476 sell tx | 571 unfinished tx.
The 992 round: 487 buy tx | 507 sell tx | 577 unfinished tx.
The 993 round: 523 buy tx | 473 sell tx | 581 unfinished tx.
The 994 round: 501 buy tx | 497 sell tx | 583 unfinished tx.
The 995 round: 527 buy tx | 482 sell tx | 574 unfinished tx.
The 996 round: 458 buy tx | 528 sell tx | 588 unfinished tx.
The 997 round: 501 buy tx | 499 sell tx | 588 unfinished tx.
The 998 round: 515 buy tx | 489 sell tx | 584 unfinished tx.
The 999 round: 507 buy tx | 504 sell tx | 573 unfinished tx.
