The 0 round: 54 buy tx | 45 sell tx | 1 unfinished tx.
The 4618 round: 50 buy tx | 49 sell tx | 20 unfinished tx.
The 4619 round: 53 buy tx | 48 sell tx | 19 unfinished tx.
The 4620 round: 55 buy tx | 45 sell tx | 19 unfinished tx.
The 4621 round: 49 buy tx | 51 sell tx | 19 unfinished tx.
The 4622 round: 49 buy tx | 52 sell tx | 18 unfinished tx.
The 4623 round: 50 buy tx | 50 sell tx | 18 unfinished tx.
The 4624 round: 46 buy tx | 53 sell tx | 19 unfinished tx.
The 4625 round: 49 buy tx | 51 sell tx | 19 unfinished tx.
The 4626 round: 48 buy tx | 52 sell tx | 19 unfinished tx.
The 4627 round: 49 buy tx | 52 sell tx | 18 unfinished tx.
The 4628 round: 45 buy tx | 55 sell tx | 18 unfinished tx.
The 4629 round: 46 buy tx | 54 sell tx | 18 unfinished tx.
The 4630 round: 54 buy tx | 46 sell tx | 18 unfinished tx.
The 4631 round: 52 buy tx | 48 sell tx | 18 unfinished tx.
The 4632 round: 38 buy tx | 62 sell tx | 18 unfinished tx.
The 4633 round: 51 buy tx | 49 sell tx | 18 unfinished tx.
The 4634 round: 54 buy tx | 45 sell tx | 19 unfinished tx.
The 4635 round: 48 buy tx | 51 sell tx | 20 unfinished tx.
The 4636 round: 49 buy tx | 51 sell tx | 20 unfinished tx.
The 4637 round: 53 buy tx | 48 sell tx | 19 unfinished tx.
The 4638 round: 49 buy tx | 51 sell tx | 19 unfinished tx.
The 4639 round: 52 buy tx | 47 sell tx | 20 unfinished tx.
The 4640 round: 55 buy tx | 46 sell tx | 19 unfinished tx.
The 4641 round: 48 buy tx | 53 sell tx | 18 unfinished tx.
The 4642 round: 55 buy tx | 45 sell tx | 18 unfinished tx.
The 4643 round: 42 buy tx | 58 sell tx | 18 unfinished tx.
The 4644 round: 49 buy tx | 52 sell tx | 17 unfinished tx.
The 4645 round: 52 buy tx | 48 sell tx | 17 unfinished tx.
The 4646 round: 44 buy tx | 56 sell tx | 17 unfinished tx.
The 4647 round: 52 buy tx | 48 sell tx | 17 unfinished tx.
The 4648 round: 53 buy tx | 47 sell tx | 17 unfinished tx.
The 4649 round: 58 buy tx | 42 sell tx | 17 unfinished tx.
The 4650 round: 55 buy tx | 45 sell tx | 17 unfinished tx.
The 4651 round: 53 buy tx | 46 sell tx | 18 unfinished tx.
The 4652 round: 51 buy tx | 47 sell tx | 20 unfinished tx.
The 4653 round: 56 buy tx | 46 sell tx | 18 unfinished tx.
The 4654 round: 44 buy tx | 56 sell tx | 18 unfinished tx.
The 4655 round: 53 buy tx | 47 sell tx | 18 unfinished tx.
The 4656 round: 45 buy tx | 56 sell tx | 17 unfinished tx.
The 4657 round: 54 buy tx | 46 sell tx | 17 unfinished tx.
The 4658 round: 58 buy tx | 42 sell tx | 17 unfinished tx.
The 4659 round: 50 buy tx | 50 sell tx | 17 unfinished tx.
The 4660 round: 53 buy tx | 47 sell tx | 17 unfinished tx.
The 4661 round: 48 buy tx | 52 sell tx | 17 unfinished tx.
The 4662 round: 55 buy tx | 45 sell tx | 17 unfinished tx.
The 4663 round: 52 buy tx | 48 sell tx | 17 unfinished tx.
The 4664 round: 46 buy tx | 54 sell tx | 17 unfinished tx.
The 4665 round: 47 buy tx | 53 sell tx | 17 unfinished tx.
The 4666 round: 53 buy tx | 47 sell tx | 17 unfinished tx.
The 4667 round: 51 buy tx | 49 sell tx | 17 unfinished tx.
The 4668 round: 48 buy tx | 52 sell tx | 17 unfinished tx.
The 4669 round: 50 buy tx | 49 sell tx | 18 unfinished tx.
The 4670 round: 57 buy tx | 44 sell tx | 17 unfinished tx.
The 4671 round: 47 buy tx | 53 sell tx | 17 unfinished tx.
The 4672 round: 49 buy tx | 50 sell tx | 18 unfinished tx.
The 4673 round: 49 buy tx | 51 sell tx | 18 unfinished tx.
The 4674 round: 44 buy tx | 57 sell tx | 17 unfinished tx.
The 4675 round: 47 buy tx | 53 sell tx | 17 unfinished tx.
The 4676 round: 48 buy tx | 51 sell tx | 18 unfinished tx.
The 4677 round: 52 buy tx | 48 sell tx | 18 unfinished tx.
The 4678 round: 41 buy tx | 60 sell tx | 17 unfinished tx.
The 4679 round: 52 buy tx | 48 sell tx | 17 unfinished tx.
The 4680 round: 60 buy tx | 39 sell tx | 18 unfinished tx.
The 4681 round: 47 buy tx | 53 sell tx | 18 unfinished tx.
The 4682 round: 50 buy tx | 49 sell tx | 19 unfinished tx.
The 4683 round: 51 buy tx | 49 sell tx | 19 unfinished tx.
The 4684 round: 53 buy tx | 47 sell tx | 19 unfinished tx.
The 4685 round: 43 buy tx | 59 sell tx | 17 unfinished tx.
The 4686 round: 48 buy tx | 52 sell tx | 17 unfinished tx.
The 4687 round: 54 buy tx | 46 sell tx | 17 unfinished tx.
The 4688 round: 45 buy tx | 54 sell tx | 18 unfinished tx.
The 4689 round: 61 buy tx | 39 sell tx | 18 unfinished tx.
The 4690 round: 50 buy tx | 51 sell tx | 17 unfinished tx.
The 4691 round: 49 buy tx | 51 sell tx | 17 unfinished tx.
The 4692 round: 44 buy tx | 56 sell tx | 17 unfinished tx.
The 4693 round: 52 buy tx | 48 sell tx | 17 unfinished tx.
The 4694 round: 56 buy tx | 44 sell tx | 17 unfinished tx.
The 4695 round: 54 buy tx | 46 sell tx | 17 unfinished tx.
The 4696 round: 53 buy tx | 47 sell tx | 17 unfinished tx.
The 4697 round: 41 buy tx | 59 sell tx | 17 unfinished tx.
The 4698 round: 47 buy tx | 52 sell tx | 18 unfinished tx.
The 4699 round: 56 buy tx | 45 sell tx | 17 unfinished tx.
The 4700 round: 53 buy tx | 47 sell tx | 17 unfinished tx.
The 4701 round: 44 buy tx | 55 sell tx | 18 unfinished tx.
The 4702 round: 49 buy tx | 51 sell tx | 18 unfinished tx.
The 4703 round: 47 buy tx | 53 sell tx | 18 unfinished tx.
The 4704 round: 48 buy tx | 51 sell tx | 19 unfinished tx.
The 4705 round: 47 buy tx | 53 sell tx | 19 unfinished tx.
The 4706 round: 52 buy tx | 47 sell tx | 20 unfinished tx.
The 4707 round: 44 buy tx | 56 sell tx | 20 unfinished tx.
The 4708 round: 47 buy tx | 54 sell tx | 19 unfinished tx.
The 4709 round: 56 buy tx | 43 sell tx | 20 unfinished tx.
The 4710 round: 55 buy tx | 46 sell tx | 19 unfinished tx.
The 4711 round: 60 buy tx | 40 sell tx | 19 unfinished tx.
The 4712 round: 51 buy tx | 50 sell tx | 18 unfinished tx.
The 4713 round: 37 buy tx | 64 sell tx | 17 unfinished tx.
The 4714 round: 54 buy tx | 45 sell tx | 18 unfinished tx.
The 4715 round: 51 buy tx | 48 sell tx | 19 unfinished tx.
The 4716 round: 48 buy tx | 53 sell tx | 18 unfinished tx.
The 4717 round: 53 buy tx | 48 sell tx | 17 unfinished tx.
The 4718 round: 49 buy tx | 49 sell tx | 19 unfinished tx.
The 4719 round: 48 buy tx | 52 sell tx | 19 unfinished tx.
The 4720 round: 44 buy tx | 57 sell tx | 18 unfinished tx.
The 4721 round: 52 buy tx | 48 sell tx | 18 unfinished tx.
The 4722 round: 49 buy tx | 51 sell tx | 18 unfinished tx.
The 4723 round: 43 buy tx | 55 sell tx | 20 unfinished tx.
The 4724 round: 54 buy tx | 46 sell tx | 20 unfinished tx.
The 4725 round: 59 buy tx | 40 sell tx | 21 unfinished tx.
The 4726 round: 56 buy tx | 46 sell tx | 19 unfinished tx.
The 4727 round: 54 buy tx | 46 sell tx | 19 unfinished tx.
The 4728 round: 57 buy tx | 45 sell tx | 17 unfinished tx.
The 4729 round: 52 buy tx | 47 sell tx | 18 unfinished tx.
The 4730 round: 44 buy tx | 57 sell tx | 17 unfinished tx.
The 4731 round: 46 buy tx | 54 sell tx | 17 unfinished tx.
The 4732 round: 44 buy tx | 55 sell tx | 18 unfinished tx.
The 4733 round: 40 buy tx | 61 sell tx | 17 unfinished tx.
The 4734 round: 43 buy tx | 56 sell tx | 18 unfinished tx.
The 4735 round: 48 buy tx | 53 sell tx | 17 unfinished tx.
The 4736 round: 50 buy tx | 50 sell tx | 17 unfinished tx.
The 4737 round: 54 buy tx | 46 sell tx | 17 unfinished tx.
The 4738 round: 43 buy tx | 57 sell tx | 17 unfinished tx.
The 4739 round: 49 buy tx | 50 sell tx | 18 unfinished tx.
The 4740 round: 53 buy tx | 46 sell tx | 19 unfinished tx.
The 4741 round: 55 buy tx | 46 sell tx | 18 unfinished tx.
The 4742 round: 51 buy tx | 49 sell tx | 18 unfinished tx.
The 4743 round: 51 buy tx | 49 sell tx | 18 unfinished tx.
The 4744 round: 44 buy tx | 56 sell tx | 18 unfinished tx.
The 4745 round: 51 buy tx | 48 sell tx | 19 unfinished tx.
The 4746 round: 42 buy tx | 57 sell tx | 20 unfinished tx.
The 4747 round: 52 buy tx | 46 sell tx | 22 unfinished tx.
The 4748 round: 49 buy tx | 51 sell tx | 22 unfinished tx.
The 4749 round: 51 buy tx | 48 sell tx | 23 unfinished tx.
The 4750 round: 51 buy tx | 49 sell tx | 23 unfinished tx.
The 4751 round: 55 buy tx | 45 sell tx | 23 unfinished tx.
The 4752 round: 47 buy tx | 54 sell tx | 22 unfinished tx.
The 4753 round: 49 buy tx | 51 sell tx | 22 unfinished tx.
The 4754 round: 50 buy tx | 50 sell tx | 22 unfinished tx.
The 4755 round: 44 buy tx | 56 sell tx | 22 unfinished tx.
The 4756 round: 54 buy tx | 45 sell tx | 23 unfinished tx.
The 4757 round: 47 buy tx | 53 sell tx | 23 unfinished tx.
The 4758 round: 50 buy tx | 49 sell tx | 24 unfinished tx.
The 4759 round: 49 buy tx | 52 sell tx | 23 unfinished tx.
The 4760 round: 55 buy tx | 45 sell tx | 23 unfinished tx.
The 4761 round: 51 buy tx | 48 sell tx | 24 unfinished tx.
The 4762 round: 50 buy tx | 52 sell tx | 22 unfinished tx.
The 4763 round: 53 buy tx | 47 sell tx | 22 unfinished tx.
The 4764 round: 52 buy tx | 47 sell tx | 23 unfinished tx.
The 4765 round: 59 buy tx | 42 sell tx | 22 unfinished tx.
The 4766 round: 54 buy tx | 46 sell tx | 22 unfinished tx.
The 4767 round: 48 buy tx | 53 sell tx | 21 unfinished tx.
The 4768 round: 47 buy tx | 53 sell tx | 21 unfinished tx.
The 4769 round: 46 buy tx | 54 sell tx | 21 unfinished tx.
The 4770 round: 54 buy tx | 46 sell tx | 21 unfinished tx.
The 4771 round: 37 buy tx | 63 sell tx | 21 unfinished tx.
The 4772 round: 50 buy tx | 50 sell tx | 21 unfinished tx.
The 4773 round: 50 buy tx | 49 sell tx | 22 unfinished tx.
The 4774 round: 46 buy tx | 54 sell tx | 22 unfinished tx.
The 4775 round: 57 buy tx | 42 sell tx | 23 unfinished tx.
The 4776 round: 52 buy tx | 47 sell tx | 24 unfinished tx.
The 4777 round: 41 buy tx | 61 sell tx | 22 unfinished tx.
The 4778 round: 51 buy tx | 51 sell tx | 20 unfinished tx.
The 4779 round: 48 buy tx | 52 sell tx | 20 unfinished tx.
The 4780 round: 41 buy tx | 59 sell tx | 20 unfinished tx.
The 4781 round: 47 buy tx | 55 sell tx | 18 unfinished tx.
The 4782 round: 53 buy tx | 49 sell tx | 16 unfinished tx.
The 4783 round: 48 buy tx | 52 sell tx | 16 unfinished tx.
The 4784 round: 39 buy tx | 61 sell tx | 16 unfinished tx.
The 4785 round: 45 buy tx | 56 sell tx | 15 unfinished tx.
The 4786 round: 53 buy tx | 47 sell tx | 15 unfinished tx.
The 4787 round: 51 buy tx | 49 sell tx | 15 unfinished tx.
The 4788 round: 40 buy tx | 60 sell tx | 15 unfinished tx.
The 4789 round: 57 buy tx | 43 sell tx | 15 unfinished tx.
The 4790 round: 55 buy tx | 45 sell tx | 15 unfinished tx.
The 4791 round: 53 buy tx | 45 sell tx | 17 unfinished tx.
The 4792 round: 49 buy tx | 51 sell tx | 17 unfinished tx.
The 4793 round: 59 buy tx | 41 sell tx | 17 unfinished tx.
The 4794 round: 42 buy tx | 58 sell tx | 17 unfinished tx.
The 4795 round: 54 buy tx | 46 sell tx | 17 unfinished tx.
The 4796 round: 47 buy tx | 53 sell tx | 17 unfinished tx.
The 4797 round: 50 buy tx | 49 sell tx | 18 unfinished tx.
The 4798 round: 46 buy tx | 55 sell tx | 17 unfinished tx.
The 4799 round: 54 buy tx | 46 sell tx | 17 unfinished tx.
The 4800 round: 100 buy tx | 0 sell tx | 17 unfinished tx.
The 4801 round: 50 buy tx | 51 sell tx | 16 unfinished tx.
The 4802 round: 55 buy tx | 44 sell tx | 17 unfinished tx.
The 4803 round: 54 buy tx | 47 sell tx | 16 unfinished tx.
The 4804 round: 48 buy tx | 52 sell tx | 16 unfinished tx.
The 4805 round: 56 buy tx | 44 sell tx | 16 unfinished tx.
The 4806 round: 55 buy tx | 45 sell tx | 16 unfinished tx.
The 4807 round: 56 buy tx | 41 sell tx | 19 unfinished tx.
The 4808 round: 52 buy tx | 50 sell tx | 17 unfinished tx.
The 4809 round: 46 buy tx | 55 sell tx | 16 unfinished tx.
The 4810 round: 54 buy tx | 47 sell tx | 15 unfinished tx.
The 4811 round: 40 buy tx | 58 sell tx | 17 unfinished tx.
The 4812 round: 57 buy tx | 44 sell tx | 16 unfinished tx.
The 4813 round: 51 buy tx | 49 sell tx | 16 unfinished tx.
The 4814 round: 54 buy tx | 45 sell tx | 17 unfinished tx.
The 4815 round: 53 buy tx | 48 sell tx | 16 unfinished tx.
The 4816 round: 48 buy tx | 52 sell tx | 16 unfinished tx.
The 4817 round: 49 buy tx | 51 sell tx | 16 unfinished tx.
The 4818 round: 48 buy tx | 51 sell tx | 17 unfinished tx.
The 4819 round: 56 buy tx | 45 sell tx | 16 unfinished tx.
The 4820 round: 54 buy tx | 46 sell tx | 16 unfinished tx.
The 4821 round: 42 buy tx | 57 sell tx | 17 unfinished tx.
The 4822 round: 56 buy tx | 45 sell tx | 16 unfinished tx.
The 4823 round: 46 buy tx | 53 sell tx | 17 unfinished tx.
The 4824 round: 51 buy tx | 50 sell tx | 16 unfinished tx.
The 4825 round: 55 buy tx | 45 sell tx | 16 unfinished tx.
The 4826 round: 54 buy tx | 44 sell tx | 18 unfinished tx.
The 4827 round: 52 buy tx | 49 sell tx | 17 unfinished tx.
The 4828 round: 46 buy tx | 55 sell tx | 16 unfinished tx.
The 4829 round: 46 buy tx | 54 sell tx | 16 unfinished tx.
The 4830 round: 51 buy tx | 50 sell tx | 15 unfinished tx.
The 4831 round: 42 buy tx | 58 sell tx | 15 unfinished tx.
The 4832 round: 50 buy tx | 50 sell tx | 15 unfinished tx.
The 4833 round: 36 buy tx | 64 sell tx | 15 unfinished tx.
The 4834 round: 49 buy tx | 50 sell tx | 16 unfinished tx.
The 4835 round: 42 buy tx | 58 sell tx | 16 unfinished tx.
The 4836 round: 50 buy tx | 49 sell tx | 17 unfinished tx.
The 4837 round: 55 buy tx | 45 sell tx | 17 unfinished tx.
The 4838 round: 43 buy tx | 58 sell tx | 16 unfinished tx.
The 4839 round: 47 buy tx | 54 sell tx | 15 unfinished tx.
The 4840 round: 49 buy tx | 51 sell tx | 15 unfinished tx.
The 4841 round: 53 buy tx | 47 sell tx | 15 unfinished tx.
The 4842 round: 43 buy tx | 57 sell tx | 15 unfinished tx.
The 4843 round: 52 buy tx | 49 sell tx | 14 unfinished tx.
The 4844 round: 56 buy tx | 44 sell tx | 14 unfinished tx.
The 4845 round: 45 buy tx | 55 sell tx | 14 unfinished tx.
The 4846 round: 55 buy tx | 45 sell tx | 14 unfinished tx.
The 4847 round: 54 buy tx | 46 sell tx | 14 unfinished tx.
The 4848 round: 49 buy tx | 51 sell tx | 14 unfinished tx.
The 4849 round: 49 buy tx | 51 sell tx | 14 unfinished tx.
The 4850 round: 46 buy tx | 54 sell tx | 14 unfinished tx.
The 4851 round: 54 buy tx | 46 sell tx | 14 unfinished tx.
The 4852 round: 44 buy tx | 56 sell tx | 14 unfinished tx.
The 4853 round: 56 buy tx | 44 sell tx | 14 unfinished tx.
The 4854 round: 54 buy tx | 46 sell tx | 14 unfinished tx.
The 4855 round: 42 buy tx | 58 sell tx | 14 unfinished tx.
The 4856 round: 55 buy tx | 45 sell tx | 14 unfinished tx.
The 4857 round: 46 buy tx | 53 sell tx | 15 unfinished tx.
The 4858 round: 44 buy tx | 56 sell tx | 15 unfinished tx.
The 4859 round: 52 buy tx | 47 sell tx | 16 unfinished tx.
The 4860 round: 53 buy tx | 48 sell tx | 15 unfinished tx.
The 4861 round: 52 buy tx | 48 sell tx | 15 unfinished tx.
The 4862 round: 54 buy tx | 46 sell tx | 15 unfinished tx.
The 4863 round: 47 buy tx | 53 sell tx | 15 unfinished tx.
The 4864 round: 41 buy tx | 59 sell tx | 15 unfinished tx.
The 4865 round: 52 buy tx | 48 sell tx | 15 unfinished tx.
The 4866 round: 60 buy tx | 40 sell tx | 15 unfinished tx.
The 4867 round: 50 buy tx | 51 sell tx | 14 unfinished tx.
The 4868 round: 46 buy tx | 53 sell tx | 15 unfinished tx.
The 4869 round: 49 buy tx | 52 sell tx | 14 unfinished tx.
The 4870 round: 56 buy tx | 44 sell tx | 14 unfinished tx.
The 4871 round: 55 buy tx | 45 sell tx | 14 unfinished tx.
The 4872 round: 42 buy tx | 59 sell tx | 13 unfinished tx.
The 4873 round: 62 buy tx | 37 sell tx | 14 unfinished tx.
The 4874 round: 48 buy tx | 52 sell tx | 14 unfinished tx.
The 4875 round: 63 buy tx | 38 sell tx | 13 unfinished tx.
The 4876 round: 50 buy tx | 50 sell tx | 13 unfinished tx.
The 4877 round: 53 buy tx | 46 sell tx | 14 unfinished tx.
The 4878 round: 48 buy tx | 52 sell tx | 14 unfinished tx.
The 4879 round: 50 buy tx | 50 sell tx | 14 unfinished tx.
The 4880 round: 52 buy tx | 48 sell tx | 14 unfinished tx.
The 4881 round: 47 buy tx | 53 sell tx | 14 unfinished tx.
The 4882 round: 62 buy tx | 38 sell tx | 14 unfinished tx.
The 4883 round: 54 buy tx | 47 sell tx | 13 unfinished tx.
The 4884 round: 47 buy tx | 53 sell tx | 13 unfinished tx.
The 4885 round: 59 buy tx | 41 sell tx | 13 unfinished tx.
The 4886 round: 57 buy tx | 43 sell tx | 13 unfinished tx.
The 4887 round: 52 buy tx | 48 sell tx | 13 unfinished tx.
The 4888 round: 41 buy tx | 58 sell tx | 14 unfinished tx.
The 4889 round: 44 buy tx | 56 sell tx | 14 unfinished tx.
The 4890 round: 40 buy tx | 60 sell tx | 14 unfinished tx.
The 4891 round: 43 buy tx | 57 sell tx | 14 unfinished tx.
The 4892 round: 38 buy tx | 62 sell tx | 14 unfinished tx.
The 4893 round: 51 buy tx | 49 sell tx | 14 unfinished tx.
The 4894 round: 48 buy tx | 52 sell tx | 14 unfinished tx.
The 4895 round: 51 buy tx | 49 sell tx | 14 unfinished tx.
The 4896 round: 51 buy tx | 49 sell tx | 14 unfinished tx.
The 4897 round: 51 buy tx | 49 sell tx | 14 unfinished tx.
The 4898 round: 46 buy tx | 54 sell tx | 14 unfinished tx.
The 4899 round: 47 buy tx | 53 sell tx | 14 unfinished tx.
The 4900 round: 52 buy tx | 48 sell tx | 14 unfinished tx.
The 4901 round: 42 buy tx | 58 sell tx | 14 unfinished tx.
The 4902 round: 42 buy tx | 58 sell tx | 14 unfinished tx.
The 4903 round: 48 buy tx | 52 sell tx | 14 unfinished tx.
The 4904 round: 46 buy tx | 54 sell tx | 14 unfinished tx.
The 4905 round: 57 buy tx | 43 sell tx | 14 unfinished tx.
The 4906 round: 48 buy tx | 51 sell tx | 15 unfinished tx.
The 4907 round: 51 buy tx | 50 sell tx | 14 unfinished tx.
The 4908 round: 55 buy tx | 45 sell tx | 14 unfinished tx.
The 4909 round: 51 buy tx | 47 sell tx | 16 unfinished tx.
The 4910 round: 52 buy tx | 48 sell tx | 16 unfinished tx.
The 4911 round: 57 buy tx | 43 sell tx | 16 unfinished tx.
The 4912 round: 50 buy tx | 46 sell tx | 20 unfinished tx.
The 4913 round: 53 buy tx | 47 sell tx | 20 unfinished tx.
The 4914 round: 43 buy tx | 57 sell tx | 20 unfinished tx.
The 4915 round: 40 buy tx | 60 sell tx | 20 unfinished tx.
The 4916 round: 53 buy tx | 48 sell tx | 19 unfinished tx.
The 4917 round: 38 buy tx | 61 sell tx | 20 unfinished tx.
The 4918 round: 55 buy tx | 49 sell tx | 16 unfinished tx.
The 4919 round: 52 buy tx | 47 sell tx | 17 unfinished tx.
The 4920 round: 48 buy tx | 54 sell tx | 15 unfinished tx.
The 4921 round: 54 buy tx | 45 sell tx | 16 unfinished tx.
The 4922 round: 51 buy tx | 48 sell tx | 17 unfinished tx.
The 4923 round: 47 buy tx | 54 sell tx | 16 unfinished tx.
The 4924 round: 50 buy tx | 50 sell tx | 16 unfinished tx.
The 4925 round: 50 buy tx | 47 sell tx | 19 unfinished tx.
The 4926 round: 44 buy tx | 56 sell tx | 19 unfinished tx.
The 4927 round: 59 buy tx | 43 sell tx | 17 unfinished tx.
The 4928 round: 47 buy tx | 53 sell tx | 17 unfinished tx.
The 4929 round: 55 buy tx | 45 sell tx | 17 unfinished tx.
The 4930 round: 54 buy tx | 46 sell tx | 17 unfinished tx.
The 4931 round: 53 buy tx | 47 sell tx | 17 unfinished tx.
The 4932 round: 53 buy tx | 46 sell tx | 18 unfinished tx.
The 4933 round: 44 buy tx | 57 sell tx | 17 unfinished tx.
The 4934 round: 46 buy tx | 52 sell tx | 19 unfinished tx.
The 4935 round: 48 buy tx | 53 sell tx | 18 unfinished tx.
The 4936 round: 53 buy tx | 48 sell tx | 17 unfinished tx.
The 4937 round: 51 buy tx | 49 sell tx | 17 unfinished tx.
The 4938 round: 56 buy tx | 43 sell tx | 18 unfinished tx.
The 4939 round: 47 buy tx | 52 sell tx | 19 unfinished tx.
The 4940 round: 56 buy tx | 45 sell tx | 18 unfinished tx.
The 4941 round: 55 buy tx | 45 sell tx | 18 unfinished tx.
The 4942 round: 46 buy tx | 55 sell tx | 17 unfinished tx.
The 4943 round: 56 buy tx | 45 sell tx | 16 unfinished tx.
The 4944 round: 43 buy tx | 57 sell tx | 16 unfinished tx.
The 4945 round: 61 buy tx | 40 sell tx | 15 unfinished tx.
The 4946 round: 48 buy tx | 52 sell tx | 15 unfinished tx.
The 4947 round: 44 buy tx | 56 sell tx | 15 unfinished tx.
The 4948 round: 46 buy tx | 54 sell tx | 15 unfinished tx.
The 4949 round: 47 buy tx | 52 sell tx | 16 unfinished tx.
The 4950 round: 47 buy tx | 53 sell tx | 16 unfinished tx.
The 4951 round: 56 buy tx | 44 sell tx | 16 unfinished tx.
The 4952 round: 49 buy tx | 51 sell tx | 16 unfinished tx.
The 4953 round: 48 buy tx | 52 sell tx | 16 unfinished tx.
The 4954 round: 51 buy tx | 49 sell tx | 16 unfinished tx.
The 4955 round: 58 buy tx | 42 sell tx | 16 unfinished tx.
The 4956 round: 49 buy tx | 51 sell tx | 16 unfinished tx.
The 4957 round: 47 buy tx | 53 sell tx | 16 unfinished tx.
The 4958 round: 43 buy tx | 57 sell tx | 16 unfinished tx.
The 4959 round: 49 buy tx | 50 sell tx | 17 unfinished tx.
The 4960 round: 47 buy tx | 53 sell tx | 17 unfinished tx.
The 4961 round: 53 buy tx | 47 sell tx | 17 unfinished tx.
The 4962 round: 48 buy tx | 51 sell tx | 18 unfinished tx.
The 4963 round: 54 buy tx | 46 sell tx | 18 unfinished tx.
The 4964 round: 57 buy tx | 44 sell tx | 17 unfinished tx.
The 4965 round: 58 buy tx | 42 sell tx | 17 unfinished tx.
The 4966 round: 58 buy tx | 42 sell tx | 17 unfinished tx.
The 4967 round: 44 buy tx | 56 sell tx | 17 unfinished tx.
The 4968 round: 56 buy tx | 44 sell tx | 17 unfinished tx.
The 4969 round: 52 buy tx | 47 sell tx | 18 unfinished tx.
The 4970 round: 58 buy tx | 43 sell tx | 17 unfinished tx.
The 4971 round: 49 buy tx | 52 sell tx | 16 unfinished tx.
The 4972 round: 44 buy tx | 56 sell tx | 16 unfinished tx.
The 4973 round: 45 buy tx | 54 sell tx | 17 unfinished tx.
The 4974 round: 43 buy tx | 57 sell tx | 17 unfinished tx.
The 4975 round: 52 buy tx | 48 sell tx | 17 unfinished tx.
The 4976 round: 47 buy tx | 52 sell tx | 18 unfinished tx.
The 4977 round: 54 buy tx | 45 sell tx | 19 unfinished tx.
The 4978 round: 46 buy tx | 55 sell tx | 18 unfinished tx.
The 4979 round: 55 buy tx | 45 sell tx | 18 unfinished tx.
The 4980 round: 58 buy tx | 42 sell tx | 18 unfinished tx.
The 4981 round: 59 buy tx | 41 sell tx | 18 unfinished tx.
The 4982 round: 49 buy tx | 48 sell tx | 21 unfinished tx.
The 4983 round: 45 buy tx | 54 sell tx | 22 unfinished tx.
The 4984 round: 59 buy tx | 44 sell tx | 19 unfinished tx.
The 4985 round: 42 buy tx | 59 sell tx | 18 unfinished tx.
The 4986 round: 44 buy tx | 56 sell tx | 18 unfinished tx.
The 4987 round: 49 buy tx | 50 sell tx | 19 unfinished tx.
The 4988 round: 50 buy tx | 51 sell tx | 18 unfinished tx.
The 4989 round: 55 buy tx | 46 sell tx | 17 unfinished tx.
The 4990 round: 41 buy tx | 59 sell tx | 17 unfinished tx.
The 4991 round: 55 buy tx | 47 sell tx | 15 unfinished tx.
The 4992 round: 53 buy tx | 46 sell tx | 16 unfinished tx.
The 4993 round: 48 buy tx | 53 sell tx | 15 unfinished tx.
The 4994 round: 49 buy tx | 51 sell tx | 15 unfinished tx.
The 4995 round: 47 buy tx | 53 sell tx | 15 unfinished tx.
The 4996 round: 51 buy tx | 49 sell tx | 15 unfinished tx.
The 4997 round: 56 buy tx | 42 sell tx | 17 unfinished tx.
The 4998 round: 48 buy tx | 52 sell tx | 17 unfinished tx.
The 4999 round: 46 buy tx | 54 sell tx | 17 unfinished tx.
The 5000 round: 100 buy tx | 0 sell tx | 17 unfinished tx.
The 5001 round: 46 buy tx | 56 sell tx | 15 unfinished tx.
The 5002 round: 52 buy tx | 48 sell tx | 15 unfinished tx.
The 5003 round: 41 buy tx | 59 sell tx | 15 unfinished tx.
The 5004 round: 44 buy tx | 56 sell tx | 15 unfinished tx.
The 5005 round: 41 buy tx | 58 sell tx | 16 unfinished tx.
The 5006 round: 56 buy tx | 44 sell tx | 16 unfinished tx.
The 5007 round: 54 buy tx | 45 sell tx | 17 unfinished tx.
The 5008 round: 54 buy tx | 46 sell tx | 17 unfinished tx.
The 5009 round: 54 buy tx | 47 sell tx | 16 unfinished tx.
The 5010 round: 53 buy tx | 47 sell tx | 16 unfinished tx.
The 5011 round: 46 buy tx | 53 sell tx | 17 unfinished tx.
The 5012 round: 49 buy tx | 51 sell tx | 17 unfinished tx.
The 5013 round: 50 buy tx | 50 sell tx | 17 unfinished tx.
The 5014 round: 56 buy tx | 44 sell tx | 17 unfinished tx.
The 5015 round: 45 buy tx | 54 sell tx | 18 unfinished tx.
The 5016 round: 49 buy tx | 52 sell tx | 17 unfinished tx.
The 5017 round: 54 buy tx | 47 sell tx | 16 unfinished tx.
The 5018 round: 47 buy tx | 53 sell tx | 16 unfinished tx.
The 5019 round: 43 buy tx | 57 sell tx | 16 unfinished tx.
The 5020 round: 52 buy tx | 48 sell tx | 16 unfinished tx.
The 5021 round: 48 buy tx | 52 sell tx | 16 unfinished tx.
The 5022 round: 55 buy tx | 46 sell tx | 15 unfinished tx.
The 5023 round: 51 buy tx | 49 sell tx | 15 unfinished tx.
The 5024 round: 49 buy tx | 52 sell tx | 14 unfinished tx.
The 5025 round: 46 buy tx | 53 sell tx | 15 unfinished tx.
The 5026 round: 57 buy tx | 43 sell tx | 15 unfinished tx.
The 5027 round: 50 buy tx | 50 sell tx | 15 unfinished tx.
