The 0 round: 54 buy tx | 46 sell tx | 0 unfinished tx.
The 846 round: 55 buy tx | 43 sell tx | 12 unfinished tx.
The 847 round: 52 buy tx | 48 sell tx | 12 unfinished tx.
The 848 round: 55 buy tx | 44 sell tx | 13 unfinished tx.
The 849 round: 50 buy tx | 50 sell tx | 13 unfinished tx.
The 850 round: 52 buy tx | 48 sell tx | 13 unfinished tx.
The 851 round: 49 buy tx | 51 sell tx | 13 unfinished tx.
The 852 round: 55 buy tx | 45 sell tx | 13 unfinished tx.
The 853 round: 52 buy tx | 49 sell tx | 12 unfinished tx.
The 854 round: 54 buy tx | 45 sell tx | 13 unfinished tx.
The 855 round: 39 buy tx | 60 sell tx | 14 unfinished tx.
The 856 round: 58 buy tx | 41 sell tx | 15 unfinished tx.
The 857 round: 49 buy tx | 53 sell tx | 13 unfinished tx.
The 858 round: 50 buy tx | 52 sell tx | 11 unfinished tx.
The 859 round: 52 buy tx | 47 sell tx | 12 unfinished tx.
The 860 round: 50 buy tx | 49 sell tx | 13 unfinished tx.
The 861 round: 46 buy tx | 54 sell tx | 13 unfinished tx.
The 862 round: 49 buy tx | 51 sell tx | 13 unfinished tx.
The 863 round: 57 buy tx | 43 sell tx | 13 unfinished tx.
The 864 round: 57 buy tx | 44 sell tx | 12 unfinished tx.
The 865 round: 49 buy tx | 52 sell tx | 11 unfinished tx.
The 866 round: 52 buy tx | 48 sell tx | 11 unfinished tx.
The 867 round: 52 buy tx | 48 sell tx | 11 unfinished tx.
The 868 round: 52 buy tx | 48 sell tx | 11 unfinished tx.
The 869 round: 49 buy tx | 51 sell tx | 11 unfinished tx.
The 870 round: 54 buy tx | 46 sell tx | 11 unfinished tx.
The 871 round: 52 buy tx | 49 sell tx | 10 unfinished tx.
The 872 round: 55 buy tx | 45 sell tx | 10 unfinished tx.
The 873 round: 52 buy tx | 47 sell tx | 11 unfinished tx.
The 874 round: 49 buy tx | 52 sell tx | 10 unfinished tx.
The 875 round: 50 buy tx | 50 sell tx | 10 unfinished tx.
The 876 round: 45 buy tx | 55 sell tx | 10 unfinished tx.
The 877 round: 59 buy tx | 41 sell tx | 10 unfinished tx.
The 878 round: 49 buy tx | 51 sell tx | 10 unfinished tx.
The 879 round: 56 buy tx | 43 sell tx | 11 unfinished tx.
The 880 round: 54 buy tx | 47 sell tx | 10 unfinished tx.
The 881 round: 54 buy tx | 46 sell tx | 10 unfinished tx.
The 882 round: 45 buy tx | 55 sell tx | 10 unfinished tx.
The 883 round: 57 buy tx | 42 sell tx | 11 unfinished tx.
The 884 round: 51 buy tx | 50 sell tx | 10 unfinished tx.
The 885 round: 51 buy tx | 49 sell tx | 10 unfinished tx.
The 886 round: 54 buy tx | 46 sell tx | 10 unfinished tx.
The 887 round: 36 buy tx | 64 sell tx | 10 unfinished tx.
The 888 round: 51 buy tx | 49 sell tx | 10 unfinished tx.
The 889 round: 52 buy tx | 47 sell tx | 11 unfinished tx.
The 890 round: 59 buy tx | 41 sell tx | 11 unfinished tx.
The 891 round: 48 buy tx | 52 sell tx | 11 unfinished tx.
The 892 round: 52 buy tx | 48 sell tx | 11 unfinished tx.
The 893 round: 44 buy tx | 56 sell tx | 11 unfinished tx.
The 894 round: 66 buy tx | 34 sell tx | 11 unfinished tx.
The 895 round: 51 buy tx | 48 sell tx | 12 unfinished tx.
The 896 round: 50 buy tx | 51 sell tx | 11 unfinished tx.
The 897 round: 43 buy tx | 57 sell tx | 11 unfinished tx.
The 898 round: 56 buy tx | 45 sell tx | 10 unfinished tx.
The 899 round: 49 buy tx | 50 sell tx | 11 unfinished tx.
The 900 round: 59 buy tx | 41 sell tx | 11 unfinished tx.
The 901 round: 44 buy tx | 56 sell tx | 11 unfinished tx.
The 902 round: 51 buy tx | 47 sell tx | 13 unfinished tx.
The 903 round: 52 buy tx | 48 sell tx | 13 unfinished tx.
The 904 round: 41 buy tx | 60 sell tx | 12 unfinished tx.
The 905 round: 57 buy tx | 43 sell tx | 12 unfinished tx.
The 906 round: 47 buy tx | 53 sell tx | 12 unfinished tx.
The 907 round: 53 buy tx | 47 sell tx | 12 unfinished tx.
The 908 round: 49 buy tx | 51 sell tx | 12 unfinished tx.
The 909 round: 48 buy tx | 52 sell tx | 12 unfinished tx.
The 910 round: 47 buy tx | 52 sell tx | 13 unfinished tx.
The 911 round: 55 buy tx | 47 sell tx | 11 unfinished tx.
The 912 round: 52 buy tx | 48 sell tx | 11 unfinished tx.
The 913 round: 50 buy tx | 50 sell tx | 11 unfinished tx.
The 914 round: 58 buy tx | 41 sell tx | 12 unfinished tx.
The 915 round: 55 buy tx | 46 sell tx | 11 unfinished tx.
The 916 round: 53 buy tx | 46 sell tx | 12 unfinished tx.
The 917 round: 55 buy tx | 44 sell tx | 13 unfinished tx.
The 918 round: 50 buy tx | 50 sell tx | 13 unfinished tx.
The 919 round: 52 buy tx | 48 sell tx | 13 unfinished tx.
The 920 round: 46 buy tx | 53 sell tx | 14 unfinished tx.
The 921 round: 49 buy tx | 52 sell tx | 13 unfinished tx.
The 922 round: 43 buy tx | 55 sell tx | 15 unfinished tx.
The 923 round: 52 buy tx | 48 sell tx | 15 unfinished tx.
The 924 round: 58 buy tx | 43 sell tx | 14 unfinished tx.
The 925 round: 53 buy tx | 45 sell tx | 16 unfinished tx.
The 926 round: 50 buy tx | 51 sell tx | 15 unfinished tx.
The 927 round: 50 buy tx | 51 sell tx | 14 unfinished tx.
The 928 round: 47 buy tx | 53 sell tx | 14 unfinished tx.
The 929 round: 58 buy tx | 43 sell tx | 13 unfinished tx.
The 930 round: 53 buy tx | 47 sell tx | 13 unfinished tx.
The 931 round: 46 buy tx | 54 sell tx | 13 unfinished tx.
The 932 round: 54 buy tx | 45 sell tx | 14 unfinished tx.
The 933 round: 52 buy tx | 50 sell tx | 12 unfinished tx.
The 934 round: 56 buy tx | 44 sell tx | 12 unfinished tx.
The 935 round: 59 buy tx | 39 sell tx | 14 unfinished tx.
The 936 round: 54 buy tx | 47 sell tx | 13 unfinished tx.
The 937 round: 50 buy tx | 51 sell tx | 12 unfinished tx.
The 938 round: 47 buy tx | 53 sell tx | 12 unfinished tx.
The 939 round: 55 buy tx | 45 sell tx | 12 unfinished tx.
The 940 round: 55 buy tx | 45 sell tx | 12 unfinished tx.
The 941 round: 53 buy tx | 47 sell tx | 12 unfinished tx.
The 942 round: 54 buy tx | 46 sell tx | 12 unfinished tx.
The 943 round: 47 buy tx | 52 sell tx | 13 unfinished tx.
The 944 round: 42 buy tx | 56 sell tx | 15 unfinished tx.
The 945 round: 49 buy tx | 51 sell tx | 15 unfinished tx.
The 946 round: 58 buy tx | 41 sell tx | 16 unfinished tx.
The 947 round: 49 buy tx | 54 sell tx | 13 unfinished tx.
The 948 round: 55 buy tx | 45 sell tx | 13 unfinished tx.
The 949 round: 55 buy tx | 45 sell tx | 13 unfinished tx.
The 950 round: 52 buy tx | 48 sell tx | 13 unfinished tx.
The 951 round: 48 buy tx | 51 sell tx | 14 unfinished tx.
The 952 round: 49 buy tx | 52 sell tx | 13 unfinished tx.
The 953 round: 49 buy tx | 51 sell tx | 13 unfinished tx.
The 954 round: 48 buy tx | 52 sell tx | 13 unfinished tx.
The 955 round: 60 buy tx | 39 sell tx | 14 unfinished tx.
The 956 round: 47 buy tx | 53 sell tx | 14 unfinished tx.
The 957 round: 53 buy tx | 49 sell tx | 12 unfinished tx.
The 958 round: 54 buy tx | 46 sell tx | 12 unfinished tx.
The 959 round: 54 buy tx | 47 sell tx | 11 unfinished tx.
The 960 round: 58 buy tx | 42 sell tx | 11 unfinished tx.
The 961 round: 48 buy tx | 52 sell tx | 11 unfinished tx.
The 962 round: 52 buy tx | 48 sell tx | 11 unfinished tx.
The 963 round: 53 buy tx | 47 sell tx | 11 unfinished tx.
The 964 round: 52 buy tx | 47 sell tx | 12 unfinished tx.
The 965 round: 55 buy tx | 45 sell tx | 12 unfinished tx.
The 966 round: 53 buy tx | 48 sell tx | 11 unfinished tx.
The 967 round: 45 buy tx | 55 sell tx | 11 unfinished tx.
The 968 round: 52 buy tx | 48 sell tx | 11 unfinished tx.
The 969 round: 53 buy tx | 47 sell tx | 11 unfinished tx.
The 970 round: 50 buy tx | 50 sell tx | 11 unfinished tx.
The 971 round: 59 buy tx | 41 sell tx | 11 unfinished tx.
The 972 round: 53 buy tx | 47 sell tx | 11 unfinished tx.
The 973 round: 51 buy tx | 49 sell tx | 11 unfinished tx.
The 974 round: 50 buy tx | 49 sell tx | 12 unfinished tx.
The 975 round: 50 buy tx | 51 sell tx | 11 unfinished tx.
The 976 round: 60 buy tx | 39 sell tx | 12 unfinished tx.
The 977 round: 61 buy tx | 38 sell tx | 13 unfinished tx.
The 978 round: 47 buy tx | 53 sell tx | 13 unfinished tx.
The 979 round: 58 buy tx | 42 sell tx | 13 unfinished tx.
The 980 round: 41 buy tx | 57 sell tx | 15 unfinished tx.
The 981 round: 52 buy tx | 49 sell tx | 14 unfinished tx.
The 982 round: 45 buy tx | 54 sell tx | 15 unfinished tx.
The 983 round: 49 buy tx | 51 sell tx | 15 unfinished tx.
The 984 round: 48 buy tx | 52 sell tx | 15 unfinished tx.
The 985 round: 50 buy tx | 51 sell tx | 14 unfinished tx.
The 986 round: 47 buy tx | 54 sell tx | 13 unfinished tx.
The 987 round: 49 buy tx | 51 sell tx | 13 unfinished tx.
The 988 round: 43 buy tx | 56 sell tx | 14 unfinished tx.
The 989 round: 46 buy tx | 53 sell tx | 15 unfinished tx.
The 990 round: 46 buy tx | 55 sell tx | 14 unfinished tx.
The 991 round: 49 buy tx | 51 sell tx | 14 unfinished tx.
The 992 round: 45 buy tx | 55 sell tx | 14 unfinished tx.
The 993 round: 41 buy tx | 59 sell tx | 14 unfinished tx.
The 994 round: 49 buy tx | 51 sell tx | 14 unfinished tx.
The 995 round: 44 buy tx | 56 sell tx | 14 unfinished tx.
The 996 round: 51 buy tx | 48 sell tx | 15 unfinished tx.
The 997 round: 43 buy tx | 58 sell tx | 14 unfinished tx.
The 998 round: 50 buy tx | 51 sell tx | 13 unfinished tx.
The 999 round: 47 buy tx | 53 sell tx | 13 unfinished tx.
